TIRF Data File: Project 1320; Run 128
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
442.380	40.63	449.83	-2.981	0.027	25.871	23.931	55.17	571.05	280.90	-238.80	20.84	-6.67	-2.39	-1.18	35.96	63.09	75.27	81.27	80.58	0.081	0.089
442.400	40.58	450.53	-2.983	0.030	25.875	23.866	55.04	557.21	264.26	-223.89	18.09	5.74	-2.49	-1.18	35.94	63.06	75.29	81.30	80.57	0.084	0.092
442.420	40.50	451.31	-2.984	0.027	25.875	23.775	55.04	529.69	235.16	-215.04	7.32	12.02	-2.46	-1.09	35.94	63.06	75.32	81.24	80.59	0.088	0.096
442.440	40.41	452.17	-2.978	0.025	25.878	23.681	55.04	543.63	221.13	-219.76	-0.56	9.12	-2.47	-1.01	36.02	63.09	75.34	81.23	80.56	0.093	0.100
442.460	40.34	453.15	-2.983	0.025	25.878	23.586	54.97	600.12	237.50	-230.61	-1.43	2.72	-2.60	-1.03	36.02	63.09	75.37	81.20	80.60	0.097	0.105
442.480	40.28	453.81	-2.968	0.021	25.884	23.516	55.04	626.50	254.95	-239.52	5.34	-7.77	-2.62	-1.06	35.98	63.08	75.38	81.16	80.56	0.101	0.108
442.500	40.22	454.20	-2.983	0.022	25.882	23.461	55.10	641.60	254.47	-242.58	17.15	-9.10	-2.64	-1.05	35.96	63.11	75.42	81.14	80.59	0.103	0.111
442.520	40.17	454.48	-2.977	0.021	25.886	23.417	55.10	653.99	246.35	-234.26	21.65	3.99	-2.79	-1.05	36.04	63.13	75.43	81.16	80.57	0.105	0.113
442.540	40.10	454.59	-2.977	0.024	25.886	23.370	55.04	631.27	234.45	-221.42	14.76	12.69	-2.85	-1.06	36.08	63.11	75.45	81.13	80.58	0.108	0.115
442.560	40.04	454.99	-2.978	0.022	25.892	23.314	55.04	621.98	221.85	-215.15	5.18	13.91	-2.89	-1.03	36.10	63.12	75.45	81.11	80.59	0.111	0.118
442.580	39.99	455.53	-2.983	0.021	25.892	23.262	55.10	648.68	228.59	-218.60	0.24	9.16	-2.97	-1.05	35.96	63.12	75.48	81.07	80.56	0.113	0.120
442.600	39.97	456.27	-2.984	0.022	25.896	23.211	55.10	676.66	239.52	-233.02	2.56	-2.11	-2.90	-1.03	36.10	63.15	75.46	81.02	80.59	0.116	0.123
442.620	39.95	456.82	-2.978	0.021	25.892	23.172	55.10	697.97	233.44	-236.83	9.12	-4.87	-2.95	-0.99	36.08	63.11	75.48	81.05	80.55	0.117	0.125
442.640	39.93	457.41	-2.983	0.025	25.897	23.129	55.04	675.89	222.58	-233.39	18.75	-1.25	-2.90	-0.95	35.92	63.15	75.51	81.02	80.58	0.120	0.127
442.660	39.91	458.19	-2.984	0.022	25.904	23.081	55.10	631.42	211.80	-222.49	19.42	7.58	-2.84	-0.95	36.06	63.12	75.53	81.01	80.55	0.122	0.129
442.680	39.91	459.17	-2.975	0.022	25.898	23.030	55.10	588.45	188.90	-203.39	8.76	15.31	-2.89	-0.93	36.06	63.13	75.54	81.00	80.56	0.125	0.132
442.700	39.91	460.57	-2.983	0.017	25.903	22.956	55.04	552.50	171.74	-207.17	3.33	9.30	-2.67	-0.83	36.06	63.11	75.56	80.95	80.55	0.128	0.135
442.720	39.91	462.29	-2.974	0.024	25.903	22.871	54.90	568.77	167.22	-220.29	0.55	2.33	-2.58	-0.76	36.04	63.13	75.57	80.95	80.54	0.133	0.139
442.740	39.91	463.90	-2.981	0.031	25.898	22.792	54.83	601.35	171.83	-229.67	5.35	-3.97	-2.62	-0.75	36.02	63.16	75.60	80.91	80.56	0.136	0.143
442.760	39.90	465.26	-2.977	0.027	25.905	22.722	54.83	599.27	177.15	-235.00	19.60	-7.06	-2.55	-0.75	36.14	63.19	75.60	80.92	80.52	0.140	0.147
442.780	39.92	466.44	-2.978	0.022	25.904	22.676	54.97	585.95	170.54	-222.61	22.69	3.89	-2.63	-0.77	35.94	63.19	75.68	80.88	80.56	0.142	0.149
442.800	39.94	467.37	-2.975	0.022	25.904	22.644	54.77	563.61	158.75	-210.10	16.44	14.96	-2.68	-0.76	35.94	63.21	75.71	80.85	80.52	0.144	0.151
442.820	39.98	468.20	-2.978	0.021	25.902	22.622	54.77	543.47	148.32	-207.55	9.77	15.03	-2.62	-0.71	36.06	63.19	75.73	80.81	80.54	0.145	0.152
442.840	39.98	468.98	-2.975	0.022	25.904	22.590	54.77	565.95	148.13	-223.24	8.44	9.60	-2.54	-0.66	36.10	63.24	75.75	80.78	80.52	0.147	0.154
442.860	39.96	469.48	-2.983	0.021	25.902	22.552	54.70	604.45	161.92	-235.02	11.47	2.04	-2.57	-0.69	36.06	63.22	75.81	80.73	80.52	0.149	0.156
442.880	39.94	469.64	-2.978	0.021	25.906	22.532	54.70	616.18	171.72	-233.83	17.99	-3.96	-2.64	-0.73	36.10	63.24	75.86	80.71	80.52	0.150	0.157
451.580	40.16	484.38	-2.983	2.009	25.958	21.969	54.70	609.89	149.73	-224.47	19.19	-2.62	-2.72	-0.67	35.59	60.59	75.40	80.11	80.67	0.182	0.181
451.600	40.14	484.02	-2.988	2.009	25.954	21.974	54.83	596.58	148.40	-210.81	9.84	3.24	-2.83	-0.70	35.63	60.56	75.37	80.13	80.69	0.181	0.181
451.620	40.13	483.75	-2.987	2.013	25.957	21.979	54.70	586.75	144.27	-218.93	4.72	-3.09	-2.68	-0.66	35.65	60.52	75.40	80.16	80.66	0.181	0.181
451.640	40.16	483.44	-2.990	2.006	25.958	22.011	54.77	661.85	158.12	-239.05	7.03	-5.29	-2.77	-0.66	35.71	60.52	75.40	80.16	80.69	0.179	0.179
451.660	40.18	482.69	-2.980	2.007	25.956	22.055	54.70	726.47	180.84	-239.22	12.14	-9.81	-3.04	-0.76	35.75	60.53	75.42	80.18	80.66	0.177	0.177
451.680	40.20	481.76	-2.984	2.015	25.958	22.111	54.77	708.09	188.43	-238.36	19.86	-14.86	-2.97	-0.79	35.91	60.55	75.45	80.23	80.69	0.174	0.174
451.700	40.23	480.62	-2.988	2.010	25.961	22.179	54.77	707.89	186.15	-229.06	17.20	-1.89	-3.09	-0.81	35.57	60.46	75.43	80.29	80.66	0.171	0.170
451.720	40.25	479.65	-2.977	2.012	25.959	22.232	54.77	701.17	180.66	-217.06	7.13	8.00	-3.23	-0.83	35.85	60.49	75.45	80.30	80.68	0.168	0.167
451.740	40.25	478.98	-2.984	2.009	25.958	22.265	54.77	677.43	179.66	-210.40	-1.87	2.29	-3.22	-0.85	35.81	60.46	75.43	80.30	80.69	0.166	0.166
451.760	40.25	478.63	-2.986	2.010	25.957	22.279	54.70	711.36	191.23	-212.92	-6.46	-2.19	-3.34	-0.90	35.85	60.47	75.46	80.34	80.65	0.165	0.165
451.780	40.25	478.47	-2.981	2.012	25.961	22.289	54.77	739.68	197.87	-225.60	-0.73	-9.13	-3.28	-0.88	35.87	60.49	75.45	80.33	80.70	0.165	0.164
451.800	40.27	478.51	-2.984	2.006	25.960	22.300	54.70	721.87	190.88	-229.17	10.02	-11.41	-3.15	-0.83	35.94	60.49	75.45	80.40	80.66	0.164	0.164
451.820	40.32	478.75	-2.980	2.013	25.961	22.317	54.77	684.06	175.71	-227.74	16.96	-3.79	-3.00	-0.77	35.77	60.46	75.46	80.44	80.69	0.163	0.163
451.840	40.38	479.29	-2.981	2.009	25.960	22.320	54.70	609.07	162.36	-214.10	12.27	1.07	-2.84	-0.76	35.73	60.42	75.42	80.47	80.66	0.163	0.163
451.860	40.39	480.47	-2.983	2.012	25.957	22.276	54.77	556.84	146.69	-206.38	2.12	-0.42	-2.70	-0.71	35.67	60.45	75.43	80.47	80.68	0.165	0.165
451.880	40.39	482.03	-2.983	2.009	25.964	22.198	54.77	571.84	138.45	-212.11	-4.73	-4.08	-2.70	-0.65	35.51	60.46	75.45	80.46	80.68	0.170	0.169
451.900	40.39	483.59	-2.987	2.012	25.961	22.127	54.70	600.76	148.40	-223.33	-0.91	-12.81	-2.69	-0.66	35.61	60.45	75.45	80.47	80.66	0.173	0.173
451.920	40.40	484.96	-2.980	2.013	25.959	22.075	54.77	610.67	144.66	-230.24	9.63	-17.47	-2.65	-0.63	35.55	60.47	75.46	80.49	80.69	0.176	0.176
451.940	40.43	485.82	-2.983	2.015	25.958	22.048	54.70	613.43	144.59	-224.27	15.60	-8.54	-2.74	-0.64	35.59	60.45	75.45	80.52	80.66	0.177	0.177
451.960	40.45	486.21	-2.984	2.007	25.960	22.043	54.70	591.31	145.92	-215.41	13.05	-0.59	-2.75	-0.68	35.61	60.42	75.43	80.47	80.69	0.178	0.177
451.980	40.46	486.41	-2.959	2.010	25.959	22.037	54.77	571.18	135.02	-207.91	2.78	3.08	-2.75	-0.65	35.73	60.42	75.45	80.50	80.66	0.178	0.178
452.000	40.46	486.13	-2.986	2.012	25.961	22.052	54.70	573.63	137.18	-215.97	-1.64	-2.89	-2.66	-0.64	35.75	60.37	75.45	80.53	80.68	0.177	0.177
452.020	40.48	485.86	-2.987	2.013	25.959	22.074	54.70	604.26	152.77	-229.58	1.72	-12.92	-2.63	-0.67	35.94	60.43	75.45	80.49	80.66	0.176	0.176
452.040	40.48	485.04	-2.986	2.012	25.959	22.112	54.70	633.68	160.69	-234.42	9.82	-16.63	-2.70	-0.69	35.77	60.42	75.45	80.53	80.66	0.174	0.174
452.060	40.46	483.79	-2.977	2.015	25.955	22.161	54.70	634.68	163.83	-239.52	21.49	-15.17	-2.65	-0.68	35.77	60.42	75.45	80.56	80.69	0.171	0.171
452.080	40.44	482.42	-2.983	2.013	25.961	22.209	54.70	635.39	169.67	-227.81	18.79	-2.68	-2.79	-0.74	35.85	60.36	75.45	80.63	80.66	0.169	0.169
452.100	40.42	481.01	-2.987	2.010	25.959	22.266	54.77	595.45	166.41	-213.81	8.88	3.07	-2.78	-0.78	35.91	60.34	75.42	80.63	80.70	0.166	0.166
452.120	40.42	479.72	-2.984	2.007	25.960	22.326	54.77	567.13	155.31	-215.22	-0.51	-3.79	-2.64	-0.72	35.81	60.33	75.43	80.66	80.66	0.163	0.162
452.140	40.42	478.94	-2.983	2.007	25.960	22.362	54.63	609.99	163.83	-228.56	-3.20	-10.30	-2.67	-0.72	35.92	60.31	75.42	80.68	80.70	0.161	0.161
452.160	40.41	478.28	-2.984	2.006	25.956	22.388	54.77	637.24	176.73	-237.73	4.93	-17.34	-2.68	-0.74	35.91	60.28	75.40	80.69	80.66	0.159	0.159
452.180	40.40	477.73	-2.986	2.012	25.955	22.406	54.63	613.44	172.67	-235.81	14.91	-16.51	-2.60	-0.73	35.94	60.30	75.38	80.75	80.68	0.158	0.158
452.200	40.39	477.42	-2.984	2.013	25.957	22.415	54.63	592.22	160.01	-227.31	15.52	-3.70	-2.61	-0.70	35.94	60.28	75.37	80.78	80.67	0.158	0.158
452.220	40.38	477.34	-2.984	2.007	25.960	22.411	54.77	576.87	150.71	-216.75	7.49	3.42	-2.66	-0.70	36.00	60.28	75.34	80.76	80.66	0.158	0.158
452.240	40.34	477.73	-2.986	2.010	25.961	22.372	54.77	576.84	157.32	-215.76	1.05	-3.49	-2.67	-0.73	35.81	60.26	75.31	80.78	80.69	0.160	0.160
452.260	40.30	478.20	-2.990	2.013	25.959	22.327	54.70	615.71	166.29	-223.79	-1.82	-8.71	-2.75	-0.74	35.85	60.23	75.31	80.76	80.66	0.163	0.162
452.280	40.27	478.55	-2.980	2.015	25.956	22.295	54.77	631.31	168.66	-233.03	1.80	-15.67	-2.71	-0.72	35.83	60.23	75.34	80.75	80.69	0.164	0.164
452.300	40.26	478.86	-2.986	2.009	25.960	22.278	54.70	601.49	160.33	-236.21	14.21	-21.72	-2.55	-0.68	35.77	60.21	75.34	80.78	80.66	0.165	0.165
452.320	40.25	479.02	-2.986	2.012	25.959	22.263	54.70	588.34	149.20	-231.32	18.57	-10.20	-2.54	-0.64	35.81	60.21	75.34	80.76	80.69	0.166	0.166
452.340	40.28	479.14	-2.984	2.016	25.956	22.276	54.83	569.14	149.93	-218.48	11.57	-0.43	-2.60	-0.69	35.73	60.17	75.35	80.76	80.67	0.165	0.165
452.360	40.29	479.22	-2.988	2.012	25.963	22.275	54.83	558.63	147.67	-214.50	2.86	-0.23	-2.60	-0.69	35.71	60.15	75.31	80.76	80.67	0.166	0.165
452.380	40.31	479.37	-2.986	2.009	25.956	22.280	54.70	584.06	151.20	-221.10	-2.83	-5.23	-2.64	-0.68	35.63	60.12	75.29	80.76	80.68	0.165	0.165
452.400	40.37	479.22	-2.980	2.013	25.961	22.319	54.70	618.21	161.13	-235.00	-0.60	-15.33	-2.63	-0.69	35.63	60.12	75.31	80.76	80.66	0.163	0.163
452.420	40.37	478.63	-2.986	2.015	25.956	22.346	54.70	644.52	171.71	-237.01	9.51	-14.66	-2.72	-0.72	35.79	60.05	75.29	80.78	80.69	0.162	0.161
452.440	40.32	477.65	-2.983	1.999	25.960	22.366	54.83	630.85	173.63	-230.34	18.10	-7.59	-2.74	-0.75	35.81	60.09	75.29	80.81	80.66	0.161	0.160
452.460	40.32	476.48	-2.988	2.009	25.956	22.418	54.70	613.23	169.41	-217.68	13.52	-0.60	-2.82	-0.78	35.85	60.09	75.29	80.84	80.69	0.158	0.158
452.480	40.33	475.31	-2.984	2.010	25.965	22.484	54.63	631.77	176.77	-200.12	2.74	4.94	-3.16	-0.88	35.91	60.04	75.27	80.84	80.67	0.155	0.154
452.500	40.37	474.02	-2.986	2.010	25.957	22.563	54.70	659.11	189.69	-201.03	-3.74	1.29	-3.28	-0.94	35.85	59.99	75.24	80.85	80.68	0.150	0.150
452.520	40.37	472.81	-2.990	2.013	25.961	22.624	54.70	699.58	210.01	-217.86	-5.51	-8.72	-3.21	-0.96	35.98	60.04	75.26	80.85	80.68	0.147	0.147
452.540	40.36	471.40	-2.984	2.007	25.960	22.683	54.70	729.26	220.57	-235.75	3.26	-16.24	-3.09	-0.94	35.71	60.01	75.29	80.89	80.66	0.144	0.144
452.560	40.35	469.99	-2.984	2.010	25.957	22.749	54.70	716.02	226.17	-231.56	13.11	-15.59	-3.09	-0.98	36.00	60.04	75.31	80.94	80.69	0.141	0.141
452.580	40.37	468.66	-2.987	2.003	25.967	22.824	54.83	697.77	230.79	-215.72	12.99	-3.72	-3.23	-1.07	35.98	60.02	75.27	80.97	80.66	0.138	0.137
452.600	40.36	467.77	-2.990	2.009	25.962	22.862	54.77	676.20	219.54	-198.63	3.99	6.16	-3.40	-1.11	35.96	60.04	75.26	80.95	80.70	0.136	0.135
452.620	40.36	467.26	-2.986	2.012	25.957	22.887	54.63	646.23	206.78	-196.45	-4.99	-0.61	-3.29	-1.05	35.73	59.99	75.26	80.97	80.66	0.134	0.134
452.640	40.37	467.22	-2.983	2.015	25.956	22.894	54.70	662.30	215.32	-210.17	-6.87	-8.49	-3.15	-1.02	35.89	60.01	75.29	80.98	80.69	0.134	0.134
452.660	40.40	467.41	-2.987	2.010	25.954	22.901	54.70	665.14	213.30	-226.48	-2.59	-14.71	-2.94	-0.94	35.69	60.04	75.26	80.97	80.67	0.133	0.133
452.680	40.40	467.65	-2.981	2.007	25.954	22.892	54.77	621.18	204.21	-228.80	9.96	-22.26	-2.71	-0.89	35.77	60.01	75.24	81.01	80.68	0.134	0.134
452.700	40.39	468.12	-2.983	2.007	25.954	22.858	54.70	595.83	192.69	-227.30	17.36	-15.58	-2.62	-0.85	35.63	60.02	75.24	81.01	80.69	0.135	0.135
452.720	40.36	468.66	-2.981	2.009	25.952	22.818	54.63	585.62	185.84	-212.93	10.40	-1.69	-2.75	-0.87	35.69	60.02	75.24	81.02	80.66	0.137	0.137
452.740	40.37	469.21	-2.983	2.012	25.953	22.797	54.70	554.50	176.46	-207.59	1.82	-2.98	-2.67	-0.85	35.91	60.04	75.21	81.00	80.69	0.138	0.138
452.760	40.39	469.72	-2.983	2.009	25.948	22.786	54.77	579.90	178.06	-218.71	-3.86	-8.17	-2.65	-0.81	35.69	60.01	75.19	80.97	80.65	0.139	0.139
452.780	40.40	469.84	-2.988	2.012	25.949	22.785	54.56	629.73	197.47	-227.96	-4.00	-16.02	-2.76	-0.87	35.69	60.04	75.24	80.95	80.70	0.139	0.139
452.800	40.42	469.41	-2.984	2.012	25.949	22.814	54.70	636.96	207.61	-236.11	5.44	-24.37	-2.70	-0.88	35.75	60.04	75.21	80.97	80.66	0.137	0.138
452.820	40.43	468.43	-2.978	2.018	25.948	22.869	54.77	627.78	208.96	-232.11	14.37	-17.31	-2.70	-0.90	35.73	60.04	75.19	80.98	80.68	0.135	0.135
452.840	40.41	467.02	-2.986	2.010	25.946	22.928	54.70	603.55	209.59	-221.80	12.66	-7.01	-2.72	-0.94	35.85	60.09	75.19	80.97	80.68	0.132	0.132
452.860	40.41	465.62	-2.981	2.010	25.950	22.997	54.70	577.02	201.42	-209.67	2.71	-1.43	-2.75	-0.96	35.79	60.07	75.16	80.97	80.66	0.128	0.129
452.880	40.42	464.21	-2.981	2.009	25.948	23.072	54.77	588.36	202.93	-217.73	-2.98	-2.68	-2.70	-0.93	35.79	60.05	75.13	80.95	80.69	0.125	0.125
452.900	40.42	462.76	-2.984	2.009	25.950	23.141	54.70	634.72	229.52	-232.24	-2.97	-12.87	-2.73	-0.99	35.96	60.07	75.13	80.88	80.66	0.121	0.121
452.920	40.40	461.04	-2.986	2.006	25.951	23.220	54.70	656.28	257.47	-236.27	3.31	-20.84	-2.78	-1.09	36.14	60.09	75.12	80.91	80.70	0.118	0.118
452.940	40.38	459.28	-2.977	2.012	25.951	23.293	54.63	627.27	254.40	-241.39	15.65	-23.23	-2.60	-1.05	36.10	60.09	75.13	80.89	80.66	0.114	0.114
452.960	40.33	457.64	-2.987	2.018	25.946	23.352	54.70	597.03	248.20	-239.55	21.98	-17.10	-2.49	-1.04	36.12	60.08	75.10	80.94	80.69	0.111	0.111
452.980	40.32	456.24	-2.984	2.010	25.950	23.413	54.70	591.43	243.36	-219.27	10.50	-4.83	-2.70	-1.11	36.14	60.01	75.05	80.94	80.67	0.108	0.108
453.000	40.31	455.38	-2.983	2.009	25.948	23.452	54.70	562.08	235.18	-206.39	-0.49	-4.27	-2.72	-1.14	36.10	60.02	75.02	80.92	80.67	0.106	0.107
453.020	40.28	454.79	-2.984	2.016	25.948	23.468	54.70	555.57	238.48	-211.72	-5.24	-11.43	-2.62	-1.13	36.34	60.05	75.01	80.89	80.69	0.106	0.106
453.040	40.26	454.59	-2.984	2.015	25.947	23.465	54.77	597.64	243.69	-226.52	-6.02	-17.01	-2.64	-1.08	36.06	60.02	74.97	80.89	80.66	0.106	0.106
453.060	40.28	454.28	-2.984	2.004	25.951	23.492	54.63	617.74	254.21	-237.34	4.03	-22.34	-2.60	-1.07	36.20	59.99	74.93	80.91	80.70	0.105	0.105
453.080	40.29	453.97	-2.987	2.015	25.945	23.513	54.77	608.03	260.49	-237.93	15.86	-20.28	-2.56	-1.09	36.02	59.98	74.91	80.92	80.66	0.103	0.104
453.100	40.32	453.70	-2.986	2.009	25.950	23.544	54.77	589.14	256.92	-226.54	16.20	-9.68	-2.60	-1.13	35.92	59.98	74.86	80.92	80.69	0.102	0.102
453.120	40.36	453.42	-2.983	2.007	25.948	23.583	54.63	556.78	245.12	-208.36	4.52	-3.18	-2.67	-1.18	35.87	59.90	74.82	80.91	80.66	0.100	0.100
453.140	40.38	453.11	-2.981	2.012	25.953	23.610	54.70	543.89	237.84	-207.17	-4.35	-5.60	-2.63	-1.15	35.79	59.95	74.79	80.88	80.69	0.099	0.099
453.160	40.37	452.91	-2.987	2.007	25.950	23.615	54.70	576.08	249.86	-218.28	-8.81	-11.53	-2.64	-1.14	35.73	59.93	74.75	80.82	80.68	0.099	0.099
453.180	40.32	452.64	-2.983	2.010	25.948	23.604	54.77	596.36	273.68	-229.38	-4.14	-24.17	-2.60	-1.19	35.69	59.92	74.74	80.84	80.68	0.099	0.099
453.200	40.26	452.01	-2.983	2.009	25.950	23.601	54.77	594.80	279.85	-237.52	9.22	-27.10	-2.50	-1.18	35.65	59.93	74.71	80.79	80.69	0.099	0.100
453.220	40.25	451.04	-2.978	2.015	25.949	23.644	54.83	591.23	273.80	-240.45	17.29	-14.60	-2.46	-1.14	35.67	59.96	74.71	80.79	80.66	0.097	0.098
453.240	40.28	450.10	-2.983	2.016	25.948	23.710	54.77	572.25	279.24	-220.73	10.69	-6.68	-2.59	-1.27	35.69	59.89	74.63	80.78	80.70	0.094	0.095
453.260	40.32	449.08	-2.983	2.004	25.949	23.791	54.70	553.07	278.87	-205.16	-0.02	-2.86	-2.70	-1.36	35.73	59.85	74.60	80.73	80.66	0.091	0.091
453.280	40.36	448.07	-2.984	2.010	25.948	23.867	54.83	549.67	286.90	-206.73	-5.55	-7.32	-2.66	-1.39	35.79	59.83	74.55	80.73	80.69	0.087	0.087
453.300	40.38	447.13	-2.986	2.009	25.950	23.926	54.83	590.82	311.55	-224.00	-6.33	-16.06	-2.64	-1.39	35.81	59.85	74.53	80.71	80.66	0.085	0.085
453.320	40.34	445.96	-2.984	2.018	25.948	23.969	54.77	637.53	338.62	-234.27	0.49	-17.55	-2.72	-1.45	35.85	59.85	74.52	80.69	80.68	0.083	0.083
453.340	40.30	444.51	-2.986	2.010	25.946	24.019	54.77	620.92	352.26	-232.28	12.79	-22.28	-2.67	-1.52	35.89	59.80	74.47	80.71	80.69	0.080	0.080
453.360	40.30	443.07	-2.986	2.006	25.947	24.100	54.77	608.07	360.21	-231.48	20.39	-17.34	-2.63	-1.56	35.91	59.76	74.42	80.68	80.66	0.077	0.077
453.380	40.29	441.74	-2.986	2.010	25.946	24.167	54.63	608.20	363.40	-212.71	10.80	-3.16	-2.86	-1.71	35.94	59.73	74.39	80.69	80.69	0.074	0.074
453.400	40.24	440.68	-2.983	2.015	25.941	24.194	54.70	582.24	354.19	-196.40	-2.14	-2.99	-2.96	-1.80	35.96	59.70	74.36	80.63	80.66	0.072	0.073
453.420	40.21	439.90	-2.980	2.010	25.942	24.218	54.63	587.69	357.78	-200.44	-6.19	-8.77	-2.93	-1.78	35.98	59.67	74.31	80.59	80.69	0.071	0.072
453.440	40.18	439.27	-2.983	2.010	25.938	24.235	54.70	617.81	376.23	-217.90	-5.74	-15.63	-2.84	-1.73	35.92	59.66	74.25	80.55	80.66	0.070	0.071
453.460	40.16	438.77	-2.981	2.015	25.939	24.252	54.70	621.10	386.99	-228.88	2.04	-26.51	-2.71	-1.69	35.89	59.64	74.25	80.50	80.69	0.070	0.070
453.480	40.15	438.26	-2.987	2.009	25.940	24.275	54.63	610.41	386.71	-227.78	11.26	-22.81	-2.68	-1.70	35.79	59.63	74.25	80.47	80.67	0.069	0.069
453.500	40.15	437.79	-2.984	2.010	25.936	24.298	54.70	579.98	377.85	-227.70	13.69	-11.74	-2.55	-1.66	35.79	59.61	74.22	80.44	80.67	0.067	0.068
453.520	40.14	437.59	-2.987	2.010	25.938	24.303	54.70	538.00	358.05	-217.31	4.43	-5.47	-2.48	-1.65	35.75	59.61	74.20	80.40	80.69	0.067	0.068
453.540	40.14	437.67	-2.986	2.010	25.936	24.299	54.63	524.60	338.39	-212.85	-3.52	-2.20	-2.46	-1.59	35.67	59.52	74.20	80.33	80.66	0.067	0.068
453.560	40.12	437.87	-2.984	2.015	25.933	24.279	54.70	536.26	339.20	-223.70	-5.55	-11.46	-2.40	-1.52	35.63	59.52	74.17	80.23	80.70	0.068	0.069
453.580	40.11	437.83	-2.984	2.002	25.936	24.276	54.77	568.57	362.20	-240.57	-3.55	-21.31	-2.36	-1.51	35.59	59.54	74.14	80.21	80.66	0.068	0.069
453.600	40.13	437.59	-2.978	2.015	25.931	24.300	54.77	595.43	386.97	-245.96	3.42	-24.22	-2.42	-1.57	35.59	59.54	74.12	80.13	80.69	0.067	0.068
453.620	40.15	436.81	-2.980	2.016	25.935	24.352	54.70	574.85	402.68	-250.32	16.81	-26.04	-2.30	-1.61	35.63	59.52	74.11	80.08	80.67	0.065	0.066
453.640	40.14	435.87	-2.981	2.018	25.930	24.402	54.77	547.24	409.34	-241.47	15.89	-16.74	-2.27	-1.70	35.75	59.57	74.06	80.05	80.68	0.063	0.064
453.660	40.14	434.78	-2.986	2.007	25.935	24.463	54.83	522.52	400.43	-220.70	2.70	-4.27	-2.37	-1.81	35.65	59.52	74.03	80.00	80.69	0.060	0.061
453.680	40.11	433.84	-2.984	2.015	25.935	24.496	54.63	491.67	389.32	-209.76	-7.04	-5.34	-2.34	-1.86	35.69	59.54	74.00	79.91	80.66	0.059	0.059
453.700	40.09	433.10	-2.984	2.013	25.935	24.527	54.77	509.69	404.13	-221.89	-10.33	-9.65	-2.30	-1.82	35.75	59.52	73.92	79.85	80.69	0.057	0.058
453.720	40.10	432.16	-2.984	2.012	25.936	24.586	54.70	538.14	440.71	-239.30	-5.40	-20.35	-2.25	-1.84	35.79	59.52	73.89	79.81	80.66	0.055	0.056
453.740	40.14	431.11	-2.981	2.009	25.932	24.669	54.63	520.45	468.12	-241.32	5.14	-31.41	-2.16	-1.94	35.83	59.50	73.84	79.76	80.69	0.051	0.052
453.760	40.18	429.93	-2.975	2.009	25.936	24.759	54.77	496.86	472.54	-239.49	14.87	-22.72	-2.07	-1.97	35.87	59.52	73.82	79.75	80.66	0.048	0.048
453.780	40.18	428.88	-2.981	2.010	25.934	24.826	54.77	468.95	459.34	-235.65	14.39	-9.68	-1.99	-1.95	35.92	59.47	73.73	79.72	80.68	0.045	0.045
453.800	40.16	427.98	-2.990	2.009	25.932	24.863	54.77	435.55	447.05	-221.74	5.43	-5.26	-1.96	-2.02	35.94	59.42	73.67	79.69	80.68	0.043	0.044
453.820	40.15	427.43	-2.986	2.013	25.929	24.889	54.77	416.80	430.47	-209.60	-2.32	-6.03	-1.99	-2.05	35.94	59.38	73.62	79.63	80.67	0.042	0.043
453.840	40.18	427.04	-2.986	2.012	25.936	24.927	54.77	409.13	423.18	-217.67	-2.18	-16.96	-1.88	-1.94	35.91	59.38	73.64	79.62	80.69	0.040	0.041
453.860	40.17	426.61	-2.981	2.010	25.932	24.946	54.77	425.90	445.66	-228.97	-1.18	-27.72	-1.86	-1.95	35.94	59.32	73.54	79.59	80.66	0.039	0.040
453.880	40.16	426.14	-2.983	2.015	25.933	24.968	54.63	441.63	468.14	-239.33	6.40	-28.82	-1.85	-1.96	35.96	59.26	73.46	79.55	80.69	0.039	0.039
453.900	40.15	425.52	-2.984	2.013	25.935	24.999	54.77	428.78	485.30	-243.84	19.67	-26.98	-1.76	-1.99	35.98	59.29	73.43	79.52	80.66	0.037	0.038
453.920	40.14	424.74	-2.987	2.009	25.932	25.042	54.63	414.99	497.41	-229.53	17.14	-14.68	-1.81	-2.17	35.85	59.26	73.37	79.49	80.70	0.036	0.036
453.940	40.16	423.99	-2.986	2.009	25.932	25.097	54.70	386.84	484.17	-211.96	4.31	-3.86	-1.83	-2.28	35.91	59.22	73.32	79.44	80.66	0.033	0.034
453.960	40.16	423.41	-2.986	2.007	25.933	25.129	54.63	339.89	461.90	-207.83	-2.87	-8.58	-1.64	-2.22	35.83	59.16	73.26	79.37	80.68	0.032	0.033
453.980	40.13	422.94	-2.984	2.018	25.928	25.139	54.70	341.36	472.30	-219.06	-3.24	-15.74	-1.56	-2.16	35.75	59.16	73.19	79.31	80.68	0.031	0.032
454.000	40.12	422.39	-2.984	2.000	25.932	25.169	54.77	359.14	502.44	-236.93	-0.47	-23.50	-1.52	-2.12	35.67	59.14	73.16	79.24	80.67	0.030	0.031
454.020	40.14	421.80	-2.990	2.009	25.932	25.213	54.70	341.72	531.78	-246.67	8.02	-30.98	-1.39	-2.16	35.67	59.17	73.10	79.20	80.69	0.029	0.029
