TIRF Data File: Project 1320; Run 127
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
151.660	40.48	406.95	-0.018	0.024	25.366	26.393	96.16	-904.60	20.97	-1106.75	37.70	-37.61	0.82	-0.02	37.79	64.03	74.88	75.56	80.30	-0.039	-0.012
151.680	40.39	406.76	-0.021	0.024	25.362	26.348	96.23	-824.27	9.55	-1124.12	33.80	-38.86	0.73	-0.01	37.69	63.79	74.77	75.37	80.26	-0.037	-0.010
151.700	40.33	406.60	-0.015	0.031	25.362	26.319	96.23	-760.46	16.91	-1142.28	37.41	-43.72	0.67	-0.01	37.61	63.60	74.66	75.21	80.29	-0.036	-0.009
151.720	40.26	406.45	-0.015	0.028	25.365	26.280	96.23	-663.99	28.73	-1166.44	50.39	-35.99	0.57	-0.02	37.54	63.41	74.58	75.01	80.29	-0.035	-0.007
151.740	40.22	406.45	-0.015	0.028	25.367	26.253	96.36	-552.40	29.17	-1159.80	50.77	-20.08	0.48	-0.03	37.30	63.16	74.45	74.82	80.27	-0.034	-0.006
151.760	40.18	406.52	-0.021	0.025	25.369	26.226	96.23	-469.74	27.96	-1116.97	34.19	-14.62	0.42	-0.03	37.32	62.92	74.31	74.60	80.29	-0.033	-0.005
151.780	40.13	406.80	-0.019	0.021	25.372	26.175	96.23	-380.71	31.12	-1099.77	28.42	-16.59	0.35	-0.03	37.20	62.70	74.20	74.39	80.27	-0.031	-0.003
151.800	40.09	406.95	-0.017	0.027	25.377	26.138	96.29	-302.93	23.27	-1124.45	33.47	-21.89	0.27	-0.02	37.14	62.42	74.04	74.17	80.30	-0.029	-0.002
151.820	40.07	407.03	-0.015	0.028	25.382	26.118	96.29	-250.96	7.19	-1150.83	35.09	-25.48	0.22	-0.01	37.18	62.20	73.93	73.97	80.27	-0.028	-0.001
151.840	40.04	407.03	-0.017	0.024	25.385	26.096	96.29	-206.51	8.48	-1154.19	34.62	-28.70	0.18	-0.01	37.16	61.95	73.79	73.81	80.29	-0.027	0.000
151.860	40.03	406.87	-0.022	0.025	25.393	26.103	96.29	-177.78	24.55	-1159.45	45.94	-31.03	0.15	-0.02	37.16	61.76	73.64	73.63	80.28	-0.027	-0.001
151.880	40.03	406.76	-0.021	0.021	25.400	26.111	96.23	-136.33	30.26	-1150.43	53.43	-19.16	0.12	-0.03	37.12	61.57	73.53	73.47	80.27	-0.027	-0.001
151.900	40.01	406.52	-0.017	0.022	25.407	26.114	96.36	-77.50	20.28	-1123.59	44.81	-2.04	0.07	-0.02	37.14	61.42	73.40	73.31	80.29	-0.027	-0.001
151.920	39.96	406.48	-0.015	0.028	25.404	26.083	96.23	-8.16	14.89	-1093.25	32.12	-4.22	0.01	-0.01	37.14	61.18	73.27	73.14	80.27	-0.026	0.000
151.940	39.95	406.76	-0.024	0.022	25.413	26.056	96.29	75.12	16.04	-1088.04	29.07	-11.46	-0.07	-0.01	37.12	61.04	73.15	73.00	80.30	-0.025	0.001
151.960	39.96	406.95	-0.014	0.030	25.412	26.050	96.23	174.87	15.00	-1109.90	32.36	-14.05	-0.16	-0.01	37.03	60.91	73.05	72.84	80.26	-0.025	0.001
151.980	39.97	407.30	-0.019	0.015	25.419	26.036	96.16	260.05	5.25	-1130.72	32.71	-17.79	-0.23	0.00	37.26	60.78	72.91	72.73	80.30	-0.024	0.002
152.000	39.99	407.85	-0.024	0.021	25.419	26.017	96.23	314.23	-0.55	-1138.06	31.88	-17.92	-0.28	0.00	37.34	60.68	72.83	72.65	80.27	-0.023	0.003
152.020	40.02	408.24	-0.012	0.025	25.420	26.007	96.29	379.72	6.36	-1141.96	40.93	-9.53	-0.33	-0.01	37.38	60.64	72.74	72.58	80.28	-0.023	0.003
152.040	40.02	408.75	-0.015	0.027	25.426	25.978	96.16	473.37	13.70	-1122.09	39.27	3.31	-0.42	-0.01	37.38	60.59	72.64	72.46	80.28	-0.021	0.004
152.060	40.01	409.53	-0.021	0.022	25.427	25.919	96.29	587.30	9.70	-1089.90	24.51	11.42	-0.54	-0.01	37.38	60.58	72.56	72.37	80.26	-0.019	0.006
152.080	39.98	410.31	-0.018	0.025	25.430	25.855	96.29	686.43	0.14	-1079.85	14.27	5.58	-0.64	0.00	37.42	60.52	72.45	72.27	80.29	-0.016	0.009
152.100	39.98	411.21	-0.019	0.025	25.430	25.798	96.23	776.01	-5.02	-1100.97	13.79	-3.02	-0.70	0.00	37.63	60.56	72.34	72.20	80.26	-0.014	0.011
152.120	40.01	411.96	-0.015	0.031	25.433	25.767	96.29	875.23	-6.73	-1128.57	17.68	-4.39	-0.78	0.01	37.65	60.55	72.30	72.17	80.30	-0.013	0.012
152.140	40.04	412.74	-0.021	0.024	25.432	25.736	96.29	956.73	-6.05	-1144.19	23.64	-6.30	-0.84	0.01	37.46	60.53	72.22	72.13	80.26	-0.012	0.014
152.160	40.09	413.68	-0.021	0.022	25.441	25.710	96.29	1024.76	-10.93	-1152.05	28.63	-2.45	-0.89	0.01	37.46	60.52	72.17	72.11	80.29	-0.011	0.015
152.180	40.13	414.61	-0.018	0.025	25.450	25.679	96.29	1108.65	-13.90	-1144.11	29.42	12.37	-0.97	0.01	37.38	60.53	72.08	72.07	80.27	-0.009	0.016
152.200	40.13	415.86	-0.018	0.031	25.450	25.602	96.29	1194.17	-12.26	-1114.39	22.14	22.81	-1.07	0.01	37.81	60.55	72.03	71.94	80.28	-0.006	0.019
152.220	40.16	417.15	-0.024	0.022	25.450	25.543	96.29	1265.21	-13.27	-1094.48	10.97	20.39	-1.16	0.01	37.81	60.56	72.01	71.92	80.29	-0.004	0.021
152.240	40.20	418.44	-0.021	0.025	25.458	25.491	96.29	1348.71	-17.12	-1102.87	7.77	11.29	-1.22	0.02	37.75	60.56	71.95	71.89	80.27	-0.001	0.023
152.260	40.20	419.85	-0.021	0.022	25.458	25.406	96.36	1437.55	-20.01	-1120.05	13.14	3.83	-1.28	0.02	37.73	60.61	71.90	71.81	80.30	0.002	0.027
152.280	40.23	421.02	-0.022	0.024	25.466	25.353	96.29	1532.25	-20.89	-1126.93	17.70	3.64	-1.36	0.02	37.83	60.62	71.87	71.75	80.28	0.004	0.029
152.300	40.25	422.12	-0.022	0.018	25.471	25.296	96.36	1621.30	-27.07	-1131.66	25.58	6.56	-1.43	0.02	37.69	60.64	71.82	71.72	80.32	0.007	0.031
152.320	40.26	422.98	-0.018	0.025	25.471	25.253	96.29	1676.85	-36.21	-1121.81	28.38	14.64	-1.49	0.03	37.87	60.65	71.79	71.66	80.30	0.009	0.033
152.340	40.28	423.91	-0.022	0.022	25.476	25.209	96.23	1739.60	-34.38	-1093.09	19.93	30.34	-1.59	0.03	37.91	60.69	71.74	71.59	80.32	0.011	0.035
152.360	40.31	425.01	-0.012	0.025	25.475	25.161	96.36	1803.44	-32.13	-1070.41	6.56	33.07	-1.68	0.03	37.85	60.65	71.68	71.53	80.32	0.012	0.037
152.380	40.31	426.18	-0.017	0.017	25.477	25.095	96.23	1873.57	-35.21	-1074.99	-1.90	23.14	-1.74	0.03	37.73	60.71	71.70	71.50	80.32	0.015	0.039
152.400	40.28	427.32	-0.021	0.025	25.479	25.011	96.29	1991.00	-45.33	-1100.32	1.50	15.66	-1.81	0.04	37.79	60.72	71.67	71.46	80.34	0.019	0.043
152.420	40.25	428.37	-0.014	0.024	25.478	24.929	96.36	2092.10	-48.85	-1126.23	11.85	11.46	-1.86	0.04	37.71	60.74	71.70	71.43	80.32	0.022	0.046
152.440	40.21	429.07	-0.022	0.021	25.482	24.865	96.29	2170.57	-50.26	-1135.78	18.20	15.31	-1.91	0.04	37.73	60.72	71.68	71.44	80.35	0.025	0.049
152.460	40.17	429.66	-0.022	0.024	25.487	24.803	96.29	2228.15	-54.51	-1123.56	19.60	28.70	-1.98	0.05	37.75	60.75	71.70	71.43	80.32	0.028	0.052
152.480	40.11	430.17	-0.021	0.025	25.489	24.736	96.36	2243.92	-51.19	-1103.14	14.51	39.41	-2.03	0.05	37.67	60.78	71.70	71.42	80.35	0.030	0.055
152.500	40.06	431.11	-0.017	0.025	25.491	24.654	96.16	2269.75	-50.14	-1085.00	2.66	40.38	-2.09	0.05	37.56	60.72	71.67	71.40	80.34	0.034	0.058
152.520	39.98	432.36	-0.021	0.022	25.492	24.534	96.36	2335.21	-51.14	-1087.71	-2.85	30.59	-2.15	0.05	37.46	60.74	71.67	71.42	80.34	0.039	0.063
152.540	39.93	433.84	-0.018	0.028	25.494	24.421	96.36	2396.34	-49.28	-1110.79	1.85	19.37	-2.16	0.04	37.36	60.77	71.68	71.47	80.36	0.044	0.068
152.560	39.87	435.37	-0.022	0.017	25.499	24.296	96.36	2447.13	-55.34	-1123.18	8.24	17.73	-2.18	0.05	37.52	60.85	71.73	71.56	80.34	0.049	0.074
152.580	39.80	436.89	-0.018	0.024	25.503	24.171	96.36	2478.03	-62.94	-1126.97	15.46	23.65	-2.20	0.06	37.18	60.85	71.70	71.66	80.37	0.055	0.079
152.600	39.73	438.41	-0.018	0.021	25.508	24.045	96.29	2485.38	-64.19	-1109.68	17.33	35.26	-2.24	0.06	37.12	60.90	71.74	71.76	80.33	0.061	0.085
152.620	39.69	439.94	-0.021	0.021	25.508	23.936	96.23	2460.76	-60.07	-1087.66	10.63	46.83	-2.26	0.06	37.03	60.93	71.79	71.85	80.38	0.066	0.090
152.640	39.66	442.05	-0.018	0.008	25.510	23.803	96.29	2437.23	-47.62	-1067.26	-1.09	45.67	-2.28	0.04	37.06	61.00	71.81	71.95	80.34	0.072	0.096
152.660	39.63	444.32	-0.021	0.021	25.510	23.667	96.29	2446.56	-41.01	-1073.74	-2.51	34.42	-2.28	0.04	37.04	61.04	71.86	72.05	80.37	0.078	0.102
152.680	39.63	446.66	-0.024	0.021	25.512	23.537	96.36	2463.05	-43.69	-1091.32	5.20	24.86	-2.26	0.04	37.08	61.18	71.87	72.23	80.36	0.084	0.108
152.700	39.63	448.81	-0.018	0.021	25.510	23.430	96.29	2473.19	-43.51	-1099.01	14.06	22.29	-2.25	0.04	36.69	61.26	71.92	72.37	80.36	0.089	0.113
152.720	39.66	450.65	-0.021	0.022	25.511	23.348	96.29	2463.26	-48.82	-1104.12	22.42	27.65	-2.23	0.04	36.79	61.37	72.01	72.52	80.38	0.093	0.117
152.740	39.70	452.21	-0.021	0.021	25.514	23.292	96.29	2422.05	-48.68	-1089.59	20.02	42.11	-2.22	0.04	36.71	61.47	72.11	72.68	80.36	0.095	0.120
152.760	39.72	453.77	-0.021	0.022	25.513	23.223	96.23	2356.47	-39.08	-1066.78	8.18	46.71	-2.21	0.04	37.08	61.59	72.19	72.81	80.39	0.099	0.123
152.780	39.75	455.26	-0.018	0.020	25.514	23.166	96.23	2335.08	-39.27	-1058.25	-3.62	41.34	-2.21	0.04	36.99	61.72	72.26	72.94	80.35	0.101	0.126
152.800	39.79	456.63	-0.018	0.021	25.517	23.121	96.36	2343.99	-40.76	-1070.66	-3.64	30.12	-2.19	0.04	36.75	61.78	72.38	73.10	80.39	0.104	0.128
152.820	39.84	457.76	-0.024	0.021	25.515	23.088	96.23	2341.82	-42.67	-1089.90	5.37	17.16	-2.15	0.04	37.03	61.95	72.49	73.27	80.37	0.105	0.130
152.840	39.91	458.50	-0.021	0.028	25.516	23.091	96.23	2356.87	-46.06	-1103.27	14.27	21.90	-2.14	0.04	37.03	62.04	72.63	73.46	80.38	0.105	0.130
152.860	39.96	458.66	-0.015	0.027	25.510	23.113	96.23	2342.53	-44.45	-1096.01	19.17	32.90	-2.14	0.04	37.08	62.18	72.77	73.63	80.39	0.104	0.129
152.880	39.98	458.74	-0.019	0.021	25.514	23.123	96.23	2281.76	-40.11	-1075.99	14.53	40.38	-2.12	0.04	37.06	62.30	72.91	73.76	80.36	0.103	0.128
152.900	40.00	458.70	-0.022	0.021	25.515	23.138	96.29	2240.92	-38.23	-1058.45	0.36	45.69	-2.12	0.04	37.12	62.37	73.02	73.88	80.40	0.103	0.127
152.920	40.03	458.97	-0.015	0.024	25.515	23.138	96.29	2226.57	-31.48	-1066.42	-3.86	32.70	-2.09	0.03	37.12	62.49	73.15	74.00	80.36	0.103	0.127
152.940	40.01	459.32	-0.019	0.028	25.512	23.109	96.23	2247.10	-32.88	-1090.77	3.35	20.54	-2.06	0.03	37.34	62.59	73.30	74.14	80.40	0.104	0.129
152.960	40.01	459.64	-0.021	0.021	25.510	23.096	96.23	2280.02	-38.88	-1102.80	12.54	20.25	-2.07	0.04	37.24	62.70	73.43	74.26	80.37	0.104	0.129
152.980	40.02	459.71	-0.019	0.027	25.510	23.095	96.36	2269.63	-40.08	-1109.85	22.19	21.26	-2.04	0.04	37.26	62.80	73.56	74.39	80.39	0.105	0.129
153.000	40.01	459.83	-0.017	0.030	25.510	23.087	96.36	2240.28	-37.93	-1093.51	21.42	33.67	-2.05	0.03	37.28	62.92	73.68	74.49	80.39	0.105	0.130
153.020	40.01	459.99	-0.017	0.028	25.508	23.076	96.23	2214.40	-37.41	-1070.28	8.24	43.93	-2.07	0.03	37.30	63.02	73.78	74.58	80.38	0.105	0.130
153.040	39.97	460.46	-0.021	0.025	25.513	23.031	96.23	2199.01	-34.86	-1063.79	-3.81	37.31	-2.07	0.03	37.28	63.11	73.87	74.69	80.39	0.108	0.133
153.060	39.95	461.12	-0.021	0.022	25.511	22.984	96.23	2214.57	-33.53	-1077.25	-3.79	25.88	-2.06	0.03	37.54	63.18	73.98	74.78	80.37	0.110	0.135
153.080	39.90	461.82	-0.019	0.024	25.511	22.923	96.29	2234.24	-35.49	-1100.84	6.50	18.96	-2.03	0.03	37.52	63.27	74.06	74.91	80.40	0.113	0.138
153.100	39.87	462.49	-0.017	0.021	25.512	22.874	96.29	2249.37	-37.36	-1113.63	15.46	19.59	-2.02	0.03	37.63	63.31	74.16	75.04	80.36	0.115	0.140
153.120	39.84	463.00	-0.022	0.017	25.512	22.827	96.29	2272.28	-38.56	-1112.94	21.32	30.28	-2.04	0.03	37.50	63.44	74.23	75.14	80.39	0.118	0.143
153.140	39.80	463.35	-0.021	0.021	25.512	22.791	96.29	2272.14	-33.16	-1092.02	16.30	41.01	-2.08	0.03	37.69	63.54	74.30	75.23	80.38	0.119	0.144
153.160	39.77	463.70	-0.019	0.021	25.512	22.752	96.29	2250.65	-24.37	-1068.95	4.33	40.02	-2.11	0.02	37.63	63.54	74.34	75.33	80.38	0.121	0.146
153.180	39.72	464.09	-0.024	0.017	25.511	22.709	96.23	2261.87	-26.59	-1073.00	-1.61	31.29	-2.11	0.02	37.63	63.65	74.39	75.40	80.39	0.123	0.149
153.200	39.70	464.56	-0.022	0.024	25.509	22.670	96.36	2284.65	-28.79	-1090.56	2.89	19.39	-2.09	0.03	37.50	63.70	74.44	75.52	80.37	0.125	0.151
153.220	39.67	464.87	-0.021	0.017	25.512	22.639	96.29	2318.85	-32.73	-1108.87	12.44	14.79	-2.09	0.03	37.61	63.81	74.47	75.59	80.42	0.127	0.152
153.240	39.66	465.03	-0.014	0.024	25.511	22.626	96.16	2364.85	-36.23	-1111.00	19.16	25.23	-2.13	0.03	37.59	63.89	74.49	75.69	80.36	0.127	0.153
162.260	40.09	491.84	0.029	2.010	25.518	21.627	96.29	2193.57	17.72	-1125.81	-0.10	-8.65	-1.95	-0.02	37.81	69.52	82.36	87.05	80.31	0.180	0.201
162.280	40.08	491.49	0.027	2.010	25.518	21.637	96.23	2197.11	20.10	-1111.71	2.26	0.77	-1.98	-0.02	37.99	69.54	82.39	87.07	80.28	0.179	0.200
162.300	40.07	491.02	0.032	2.015	25.517	21.653	96.36	2167.73	22.80	-1092.63	-4.39	10.49	-1.98	-0.02	37.99	69.51	82.36	87.08	80.31	0.178	0.199
162.320	40.07	490.59	0.027	2.009	25.520	21.672	96.43	2157.63	20.83	-1080.69	-17.24	13.58	-2.00	-0.02	38.01	69.52	82.38	87.10	80.28	0.178	0.198
162.340	40.07	490.32	0.030	2.009	25.518	21.684	96.23	2155.19	19.20	-1095.43	-17.06	-3.09	-1.97	-0.02	38.18	69.54	82.38	87.14	80.29	0.177	0.198
162.360	40.08	490.16	0.032	2.013	25.521	21.693	96.23	2189.26	17.64	-1110.80	-9.55	-11.31	-1.97	-0.02	37.81	69.54	82.35	87.14	80.30	0.176	0.197
162.380	40.09	489.92	0.027	2.004	25.519	21.709	96.29	2229.89	24.12	-1111.43	-1.45	-6.39	-2.01	-0.02	37.89	69.51	82.38	87.18	80.28	0.175	0.196
162.400	40.11	489.61	0.030	2.009	25.522	21.733	96.36	2222.91	28.16	-1103.73	5.38	-0.85	-2.01	-0.03	37.81	69.54	82.33	87.20	80.31	0.174	0.195
162.420	40.12	489.22	0.033	2.012	25.521	21.760	96.29	2207.63	24.69	-1085.90	-0.62	11.00	-2.03	-0.02	37.77	69.54	82.30	87.21	80.27	0.173	0.194
162.440	40.14	488.87	0.029	2.010	25.526	21.786	96.36	2197.31	19.91	-1075.39	-13.59	11.19	-2.04	-0.02	37.71	69.52	82.32	87.21	80.30	0.172	0.192
162.460	40.18	488.79	0.032	2.009	25.524	21.807	96.29	2198.28	20.20	-1086.77	-16.17	-3.97	-2.02	-0.02	37.61	69.51	82.30	87.23	80.27	0.170	0.191
162.480	40.17	488.87	0.033	2.012	25.523	21.801	96.36	2231.99	19.79	-1095.92	-10.73	-11.12	-2.04	-0.02	37.54	69.51	82.28	87.26	80.30	0.171	0.191
162.500	40.17	488.91	0.032	2.009	25.522	21.799	96.36	2252.37	17.99	-1098.91	-3.38	-9.04	-2.05	-0.02	37.26	69.49	82.27	87.27	80.30	0.171	0.191
162.520	40.19	488.79	0.027	2.007	25.524	21.815	96.23	2232.09	22.78	-1090.37	1.58	-2.45	-2.05	-0.02	37.36	69.51	82.28	87.26	80.28	0.170	0.191
162.540	40.18	488.67	0.032	2.009	25.526	21.818	96.16	2210.73	21.82	-1081.99	-0.98	11.75	-2.04	-0.02	37.26	69.49	82.27	87.30	80.31	0.170	0.190
162.560	40.18	488.71	0.033	2.009	25.520	21.816	96.29	2196.75	21.74	-1067.65	-14.58	14.26	-2.06	-0.02	37.26	69.49	82.25	87.30	80.27	0.170	0.191
162.580	40.18	489.03	0.026	2.010	25.522	21.797	96.36	2201.23	22.67	-1079.99	-18.50	0.75	-2.04	-0.02	37.26	69.49	82.25	87.27	80.32	0.171	0.192
162.600	40.18	489.34	0.027	2.012	25.517	21.783	96.23	2241.46	16.28	-1096.25	-12.83	-6.22	-2.04	-0.01	37.16	69.48	82.27	87.33	80.28	0.171	0.192
162.620	40.18	489.46	0.030	2.010	25.518	21.778	96.16	2257.79	20.31	-1107.49	-3.13	-10.66	-2.04	-0.02	37.12	69.54	82.28	87.36	80.32	0.172	0.193
162.640	40.17	489.30	0.030	2.007	25.518	21.780	96.29	2252.19	22.69	-1107.68	5.53	-4.56	-2.03	-0.02	37.10	69.49	82.30	87.37	80.30	0.172	0.193
162.660	40.16	488.87	0.036	2.012	25.517	21.796	96.29	2233.49	26.25	-1091.60	2.24	11.04	-2.05	-0.02	37.04	69.51	82.35	87.36	80.30	0.171	0.192
162.680	40.17	488.60	0.032	2.013	25.515	21.813	96.29	2202.55	17.91	-1078.38	-12.63	12.86	-2.04	-0.02	36.99	69.49	82.33	87.36	80.32	0.170	0.191
162.700	40.16	488.40	0.029	2.012	25.515	21.815	96.29	2211.40	15.79	-1083.91	-20.55	5.07	-2.04	-0.01	36.99	69.45	82.36	87.37	80.30	0.170	0.191
162.720	40.15	488.09	0.027	2.007	25.514	21.823	96.23	2231.53	17.99	-1104.50	-14.24	-6.22	-2.02	-0.02	36.93	69.43	82.36	87.39	80.34	0.169	0.190
162.740	40.14	487.78	0.032	2.006	25.515	21.832	96.23	2242.23	19.85	-1113.11	-5.40	-11.40	-2.01	-0.02	36.95	69.39	82.39	87.40	80.31	0.169	0.190
162.760	40.13	487.15	0.026	2.006	25.515	21.858	96.36	2251.93	21.37	-1111.81	1.76	-1.44	-2.03	-0.02	36.93	69.45	82.41	87.42	80.34	0.167	0.188
162.780	40.11	486.52	0.027	2.009	25.512	21.876	96.29	2223.65	22.52	-1101.73	3.01	9.73	-2.02	-0.02	37.06	69.36	82.41	87.42	80.32	0.166	0.187
162.800	40.11	485.98	0.030	2.007	25.516	21.900	96.29	2192.90	23.86	-1085.49	-9.82	14.68	-2.02	-0.02	36.97	69.35	82.44	87.43	80.34	0.165	0.186
162.820	40.11	485.55	0.027	2.007	25.514	21.917	96.23	2204.96	19.40	-1085.86	-20.67	9.95	-2.03	-0.02	36.97	69.29	82.41	87.40	80.33	0.164	0.185
162.840	40.10	485.23	0.032	2.009	25.514	21.926	96.23	2217.73	21.35	-1101.89	-15.53	-5.20	-2.01	-0.02	37.01	69.32	82.41	87.42	80.33	0.164	0.185
162.860	40.12	484.92	0.036	2.012	25.509	21.951	96.36	2230.82	21.16	-1112.43	-5.29	-12.94	-2.01	-0.02	37.10	69.32	82.41	87.43	80.36	0.162	0.183
162.880	40.11	484.53	0.030	2.013	25.513	21.966	96.29	2240.69	20.16	-1118.16	3.82	-6.47	-2.00	-0.02	37.16	69.29	82.44	87.46	80.33	0.161	0.182
162.900	40.11	483.91	0.027	2.009	25.514	21.994	96.23	2211.69	26.25	-1107.19	5.83	3.10	-2.00	-0.02	37.14	69.21	82.49	87.47	80.37	0.160	0.181
162.920	40.14	483.40	0.030	2.003	25.517	22.030	96.23	2178.48	22.85	-1090.54	-5.92	12.62	-2.00	-0.02	37.44	69.27	82.46	87.42	80.34	0.158	0.179
162.940	40.15	483.12	0.035	2.012	25.515	22.050	96.36	2175.21	18.64	-1082.82	-20.62	11.80	-2.01	-0.02	37.32	69.19	82.47	87.43	80.36	0.157	0.178
162.960	40.14	483.05	0.030	2.009	25.514	22.049	96.23	2172.01	20.45	-1094.27	-18.71	-5.08	-1.98	-0.02	37.36	69.21	82.47	87.43	80.36	0.157	0.178
162.980	40.15	482.73	0.029	2.010	25.514	22.066	96.29	2186.83	22.60	-1111.43	-7.68	-11.24	-1.97	-0.02	37.36	69.17	82.44	87.43	80.36	0.156	0.177
163.000	40.18	482.34	0.036	2.012	25.515	22.099	96.29	2206.00	27.86	-1118.71	2.10	-7.18	-1.97	-0.02	37.69	69.24	82.46	87.43	80.37	0.155	0.175
163.020	40.18	481.68	0.030	2.010	25.512	22.134	96.29	2185.27	27.25	-1114.30	7.22	-0.41	-1.96	-0.02	37.85	69.26	82.46	87.45	80.36	0.153	0.173
163.040	40.17	481.05	0.032	2.012	25.515	22.155	96.36	2163.15	25.00	-1093.49	-3.15	12.58	-1.98	-0.02	37.97	69.27	82.43	87.42	80.39	0.152	0.172
163.060	40.17	480.47	0.030	2.010	25.514	22.180	96.23	2139.28	25.81	-1084.18	-16.95	9.30	-1.97	-0.02	37.93	69.20	82.39	87.40	80.35	0.150	0.171
163.080	40.17	479.88	0.029	2.010	25.516	22.207	96.29	2153.49	28.19	-1097.54	-18.96	-3.98	-1.96	-0.03	37.93	69.20	82.41	87.39	80.38	0.149	0.170
163.100	40.18	479.26	0.027	2.006	25.515	22.246	96.43	2201.80	27.62	-1117.88	-9.70	-10.47	-1.97	-0.02	37.99	69.23	82.39	87.40	80.36	0.147	0.167
163.120	40.20	478.36	0.035	2.012	25.519	22.296	96.29	2216.77	28.63	-1124.40	-0.34	-12.60	-1.97	-0.03	37.95	69.21	82.39	87.43	80.37	0.145	0.165
163.140	40.21	477.22	0.029	2.012	25.515	22.357	96.23	2202.93	33.41	-1115.62	5.92	-3.26	-1.97	-0.03	37.93	69.20	82.36	87.45	80.38	0.141	0.162
163.160	40.24	475.97	0.030	2.015	25.521	22.428	96.36	2185.33	38.87	-1093.70	2.26	13.13	-2.00	-0.04	37.91	69.19	82.35	87.43	80.35	0.138	0.158
163.180	40.23	475.03	0.027	2.009	25.522	22.470	96.23	2161.84	37.70	-1083.36	-9.30	13.57	-2.00	-0.03	37.69	69.16	82.32	87.37	80.40	0.136	0.156
163.200	40.22	474.17	0.032	2.012	25.519	22.503	96.36	2178.27	34.28	-1092.06	-14.18	0.32	-1.99	-0.03	37.63	69.16	82.22	87.39	80.36	0.134	0.154
163.220	40.23	473.39	0.033	2.015	25.523	22.545	96.29	2221.87	29.77	-1105.06	-10.31	-8.91	-2.01	-0.03	37.81	69.20	82.19	87.39	80.40	0.132	0.152
163.240	40.22	472.53	0.026	2.009	25.524	22.581	96.23	2250.22	36.22	-1106.47	-3.06	-12.28	-2.03	-0.03	37.67	69.17	82.13	87.39	80.36	0.130	0.150
163.260	40.22	471.40	0.030	2.006	25.523	22.635	96.29	2263.28	37.24	-1108.86	5.44	-4.56	-2.04	-0.03	37.61	69.17	82.06	87.40	80.39	0.128	0.147
163.280	40.21	470.27	0.027	2.010	25.524	22.687	96.29	2248.04	38.97	-1097.48	6.23	8.84	-2.05	-0.04	37.48	69.21	82.02	87.39	80.37	0.125	0.145
163.300	40.20	469.25	0.027	2.006	25.525	22.729	96.29	2218.73	39.53	-1077.40	-6.78	13.43	-2.06	-0.04	37.44	69.19	81.95	87.34	80.39	0.123	0.143
163.320	40.20	468.51	0.030	2.013	25.525	22.765	96.36	2229.60	33.96	-1069.70	-19.58	9.34	-2.08	-0.03	37.34	69.16	81.92	87.34	80.39	0.121	0.141
163.340	40.20	467.92	0.033	2.007	25.524	22.796	96.23	2243.05	33.03	-1081.45	-17.50	-4.72	-2.07	-0.03	37.28	69.14	81.91	87.31	80.36	0.120	0.139
163.360	40.21	467.45	0.021	2.010	25.524	22.821	96.16	2255.51	33.04	-1098.77	-7.96	-13.02	-2.05	-0.03	37.22	69.13	81.86	87.30	80.39	0.118	0.138
163.380	40.18	466.91	0.035	2.007	25.526	22.835	96.29	2278.36	38.34	-1105.66	1.22	-5.91	-2.06	-0.03	37.12	69.13	81.83	87.30	80.36	0.118	0.137
163.400	40.20	466.36	0.029	2.004	25.525	22.870	96.29	2265.24	42.46	-1097.92	5.97	1.74	-2.06	-0.04	37.08	69.11	81.81	87.29	80.40	0.116	0.136
163.420	40.19	465.73	0.029	2.007	25.524	22.898	96.36	2244.34	36.86	-1080.17	-2.49	13.03	-2.08	-0.03	37.01	69.07	81.76	87.20	80.37	0.115	0.134
163.440	40.16	465.30	0.035	2.013	25.521	22.900	96.29	2237.85	33.20	-1066.94	-18.12	14.14	-2.10	-0.03	36.95	69.00	81.72	87.17	80.39	0.114	0.134
163.460	40.16	464.95	0.026	2.009	25.520	22.915	96.29	2236.07	38.55	-1081.58	-18.11	-1.49	-2.07	-0.04	36.97	68.98	81.69	87.14	80.38	0.114	0.133
163.480	40.15	464.68	0.030	2.009	25.522	22.926	96.29	2261.66	37.16	-1099.40	-10.66	-8.42	-2.06	-0.03	36.63	68.92	81.64	87.13	80.38	0.113	0.133
163.500	40.16	464.25	0.030	2.010	25.520	22.952	96.23	2284.30	34.72	-1106.66	-3.88	-8.99	-2.06	-0.03	36.97	68.89	81.57	87.08	80.41	0.112	0.132
163.520	40.13	463.47	0.035	2.000	25.522	22.975	96.29	2276.22	36.61	-1110.04	4.74	-5.75	-2.05	-0.03	36.85	68.85	81.57	87.05	80.37	0.111	0.130
163.540	40.12	462.49	0.032	2.010	25.518	23.018	96.23	2262.96	42.39	-1099.68	3.42	9.32	-2.06	-0.04	36.83	68.82	81.56	87.00	80.40	0.109	0.128
163.560	40.11	461.67	0.033	2.012	25.517	23.054	96.23	2229.52	39.48	-1082.53	-10.83	15.76	-2.06	-0.04	36.77	68.76	81.53	86.94	80.36	0.107	0.127
163.580	40.10	460.96	0.030	2.009	25.518	23.081	96.36	2211.89	37.71	-1077.28	-21.86	6.17	-2.05	-0.04	36.71	68.69	81.46	86.94	80.40	0.106	0.125
