TIRF Data File: Project 1320; Run 126
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
50.320	39.99	392.18	0.036	2.018	24.682	27.053	68.45	-2957.72	298.75	-1517.19	22.11	-28.65	1.95	-0.20	37.08	63.28	62.43	68.30	79.82	-0.088	-0.044
50.340	40.00	391.12	0.039	2.019	24.671	27.136	68.38	-3048.99	298.41	-1522.09	20.47	-30.84	2.00	-0.20	37.18	63.25	62.43	68.30	79.82	-0.091	-0.047
50.360	39.99	389.91	0.036	2.020	24.665	27.214	68.38	-3162.27	312.17	-1529.84	23.16	-36.87	2.07	-0.20	37.01	63.27	62.39	68.33	79.82	-0.094	-0.049
50.380	40.00	388.51	0.030	2.023	24.657	27.315	68.38	-3275.11	317.32	-1541.52	35.64	-36.40	2.12	-0.21	37.04	63.27	62.39	68.37	79.82	-0.097	-0.053
50.400	39.99	386.86	0.040	2.022	24.651	27.425	68.38	-3350.97	297.78	-1543.32	43.60	-24.25	2.17	-0.19	37.26	63.32	62.36	68.40	79.79	-0.101	-0.057
50.420	39.95	385.11	0.033	2.018	24.644	27.524	68.45	-3414.86	265.78	-1519.86	29.94	-14.10	2.25	-0.17	37.03	63.31	62.31	68.43	79.83	-0.105	-0.060
50.440	39.93	383.35	0.033	2.015	24.635	27.635	68.38	-3503.03	236.81	-1504.18	15.99	-18.68	2.33	-0.16	37.10	63.37	62.31	68.52	79.79	-0.109	-0.064
50.460	39.89	381.63	0.033	2.022	24.628	27.733	68.52	-3591.95	209.94	-1519.69	20.81	-32.53	2.36	-0.14	37.12	63.41	62.31	68.62	79.84	-0.112	-0.067
50.480	39.88	379.87	0.032	2.019	24.620	27.852	68.38	-3653.56	192.08	-1533.42	27.65	-36.99	2.38	-0.13	37.18	63.49	62.32	68.71	79.81	-0.116	-0.071
50.500	39.87	378.03	0.032	2.019	24.613	27.984	68.45	-3703.55	195.83	-1522.46	20.98	-38.08	2.43	-0.13	37.28	63.51	62.39	68.86	79.81	-0.120	-0.076
50.520	39.90	376.23	0.032	2.015	24.606	28.134	68.45	-3760.91	210.10	-1527.51	24.83	-46.75	2.46	-0.14	37.22	63.63	62.42	69.05	79.82	-0.125	-0.080
50.540	39.88	374.36	0.026	2.018	24.597	28.265	68.38	-3811.14	198.78	-1547.15	39.11	-45.53	2.46	-0.13	37.22	63.73	62.47	69.14	79.80	-0.130	-0.085
50.560	39.86	372.52	0.030	2.018	24.593	28.388	68.45	-3820.56	177.60	-1548.09	45.19	-26.70	2.47	-0.11	37.22	63.82	62.53	69.31	79.83	-0.134	-0.089
50.580	39.85	370.72	0.029	2.016	24.586	28.519	68.52	-3833.11	163.86	-1518.65	29.34	-17.55	2.52	-0.11	37.28	63.85	62.59	69.52	79.79	-0.138	-0.093
50.600	39.82	368.93	0.032	2.020	24.575	28.638	68.32	-3868.30	145.43	-1512.58	17.82	-26.08	2.56	-0.10	37.36	63.92	62.67	69.66	79.83	-0.142	-0.097
50.620	39.81	367.21	0.040	2.019	24.573	28.765	68.45	-3907.12	116.49	-1532.60	20.04	-37.17	2.55	-0.08	37.28	64.00	62.73	69.88	79.80	-0.146	-0.101
50.640	39.82	365.41	0.032	2.019	24.565	28.913	68.45	-3938.94	104.19	-1550.56	26.74	-43.15	2.54	-0.07	37.44	64.10	62.84	70.10	79.83	-0.150	-0.105
50.660	39.85	363.81	0.033	2.019	24.560	29.064	68.38	-3952.13	114.09	-1555.25	27.90	-44.36	2.54	-0.07	37.42	64.17	62.91	70.33	79.81	-0.155	-0.110
50.680	39.87	362.32	0.026	2.016	24.554	29.194	68.25	-3959.32	127.27	-1556.67	26.34	-48.18	2.54	-0.08	37.44	64.27	62.99	70.56	79.81	-0.159	-0.114
50.700	39.88	360.88	0.026	2.019	24.550	29.321	68.45	-3978.13	132.45	-1577.63	39.21	-51.43	2.52	-0.08	37.44	64.32	63.10	70.82	79.82	-0.163	-0.118
50.720	39.90	359.55	0.026	2.022	24.545	29.440	68.38	-3966.01	110.87	-1587.50	48.99	-39.64	2.50	-0.07	37.30	64.44	63.16	71.01	79.78	-0.166	-0.121
50.740	39.90	358.14	0.024	2.016	24.546	29.559	68.32	-3934.71	98.20	-1567.57	39.07	-23.82	2.51	-0.06	37.08	64.48	63.22	71.24	79.83	-0.170	-0.125
50.760	39.92	356.93	0.035	2.025	24.544	29.673	68.52	-3917.93	93.34	-1543.53	19.69	-24.53	2.54	-0.06	37.30	64.63	63.32	71.47	79.80	-0.173	-0.128
50.780	39.93	355.68	0.032	2.019	24.542	29.788	68.59	-3936.91	77.80	-1554.28	17.61	-38.39	2.53	-0.05	37.32	64.67	63.36	71.71	79.83	-0.176	-0.132
50.800	39.97	354.50	0.029	2.018	24.540	29.911	68.45	-3954.47	61.77	-1582.82	28.64	-45.49	2.50	-0.04	37.18	64.77	63.44	71.91	79.82	-0.180	-0.135
50.820	40.00	353.41	0.030	2.019	24.538	30.031	68.65	-3944.16	71.52	-1584.67	30.20	-42.86	2.49	-0.05	37.14	64.90	63.51	72.17	79.82	-0.183	-0.139
50.840	40.04	352.28	0.029	2.019	24.536	30.156	68.59	-3935.62	89.91	-1580.77	25.56	-47.59	2.49	-0.06	37.06	65.01	63.58	72.42	79.82	-0.186	-0.142
50.860	40.06	351.46	0.033	2.018	24.542	30.241	68.65	-3944.50	95.57	-1599.23	33.28	-56.42	2.47	-0.06	36.81	65.12	63.63	72.65	79.80	-0.188	-0.145
50.880	40.09	350.48	0.030	2.019	24.536	30.346	68.72	-3919.56	84.67	-1616.14	47.33	-46.80	2.43	-0.05	36.95	65.24	63.71	72.89	79.83	-0.191	-0.147
50.900	40.07	349.54	0.030	2.022	24.539	30.413	68.65	-3871.11	73.68	-1600.59	47.52	-27.04	2.42	-0.05	36.87	65.33	63.74	73.14	79.79	-0.193	-0.149
50.920	40.07	348.68	0.033	2.013	24.545	30.488	68.72	-3824.97	68.80	-1573.13	29.36	-21.42	2.43	-0.04	36.85	65.44	63.82	73.39	79.83	-0.195	-0.151
50.940	40.08	347.63	0.024	2.019	24.544	30.588	68.72	-3814.97	60.63	-1568.02	17.10	-28.54	2.43	-0.04	36.85	65.55	63.88	73.60	79.80	-0.198	-0.154
50.960	40.10	346.57	0.027	2.018	24.546	30.699	68.86	-3856.47	49.50	-1580.85	21.50	-41.73	2.44	-0.03	36.79	65.62	63.98	73.87	79.82	-0.200	-0.157
50.980	40.12	345.71	0.027	2.016	24.544	30.793	68.92	-3883.14	50.96	-1593.38	32.83	-49.05	2.44	-0.03	36.71	65.72	64.04	74.08	79.82	-0.203	-0.160
51.000	40.16	344.97	0.029	2.015	24.551	30.888	68.99	-3852.20	66.65	-1589.57	31.79	-44.35	2.42	-0.04	36.93	65.85	64.15	74.34	79.81	-0.205	-0.162
51.020	40.17	344.38	0.027	2.020	24.551	30.944	68.99	-3838.81	80.14	-1585.30	27.07	-46.86	2.42	-0.05	36.81	65.93	64.23	74.62	79.82	-0.207	-0.164
51.040	40.16	343.87	0.027	2.016	24.554	30.987	69.06	-3861.62	77.65	-1604.20	37.77	-53.64	2.41	-0.05	36.53	66.09	64.34	74.85	79.80	-0.208	-0.165
51.060	40.16	343.56	0.038	2.019	24.556	31.011	69.13	-3840.44	69.83	-1609.47	52.07	-42.09	2.39	-0.04	36.57	66.15	64.40	75.05	79.83	-0.208	-0.166
51.080	40.15	343.21	0.032	2.023	24.560	31.039	69.13	-3779.20	70.32	-1590.05	47.87	-22.51	2.38	-0.04	36.59	66.25	64.47	75.26	79.78	-0.209	-0.167
51.100	40.14	342.62	0.026	2.022	24.563	31.085	69.19	-3772.56	64.55	-1557.86	25.70	-20.28	2.42	-0.04	36.63	66.31	64.56	75.47	79.82	-0.210	-0.168
51.120	40.16	342.15	0.036	2.019	24.563	31.139	69.13	-3829.97	49.67	-1549.47	17.03	-34.29	2.47	-0.03	36.63	66.41	64.66	75.65	79.78	-0.211	-0.169
51.140	40.18	341.72	0.032	2.020	24.561	31.196	68.99	-3877.81	45.51	-1559.87	26.63	-45.28	2.49	-0.03	36.51	66.47	64.73	75.88	79.80	-0.213	-0.171
51.160	40.18	341.61	0.027	2.016	24.566	31.210	69.06	-3869.96	61.10	-1564.82	34.31	-42.50	2.47	-0.04	36.51	66.54	64.86	76.10	79.79	-0.213	-0.171
51.180	40.20	341.49	0.036	2.023	24.564	31.235	68.99	-3866.03	75.22	-1558.69	29.07	-45.01	2.48	-0.05	36.47	66.63	64.97	76.29	79.78	-0.214	-0.172
51.200	40.20	341.26	0.027	2.020	24.567	31.257	69.06	-3890.19	68.65	-1568.07	27.64	-53.44	2.48	-0.04	36.49	66.69	65.07	76.47	79.81	-0.214	-0.172
51.220	40.19	341.10	0.030	2.023	24.564	31.264	69.06	-3896.75	68.17	-1585.22	40.68	-50.39	2.46	-0.04	36.49	66.72	65.14	76.62	79.76	-0.214	-0.173
51.240	40.19	340.86	0.035	2.025	24.568	31.282	69.06	-3869.33	75.29	-1582.66	54.32	-38.03	2.44	-0.05	36.85	66.83	65.27	76.81	79.79	-0.215	-0.173
51.260	40.18	340.47	0.027	2.016	24.564	31.314	69.13	-3844.92	63.99	-1560.04	46.24	-25.29	2.46	-0.04	36.71	66.88	65.32	76.94	79.75	-0.216	-0.174
51.280	40.21	339.93	0.035	2.020	24.563	31.383	69.06	-3838.42	41.82	-1536.11	22.79	-22.60	2.50	-0.03	36.69	66.91	65.43	77.08	79.78	-0.217	-0.176
51.300	40.23	339.22	0.027	2.018	24.560	31.462	69.13	-3848.79	39.16	-1542.80	17.86	-37.31	2.49	-0.03	36.83	66.96	65.55	77.21	79.76	-0.219	-0.178
51.320	40.25	338.48	0.027	2.018	24.560	31.546	69.13	-3856.55	50.50	-1562.97	30.33	-50.56	2.47	-0.03	36.61	67.01	65.65	77.34	79.75	-0.221	-0.180
51.340	40.26	337.50	0.029	2.020	24.557	31.648	69.06	-3830.02	59.07	-1569.40	36.06	-46.37	2.44	-0.04	36.75	67.07	65.68	77.47	79.77	-0.224	-0.183
51.360	40.29	336.57	0.027	2.020	24.555	31.759	69.13	-3807.26	64.43	-1571.14	29.64	-47.80	2.42	-0.04	36.79	67.18	65.79	77.58	79.74	-0.227	-0.185
51.380	40.27	335.47	0.026	2.016	24.556	31.851	69.13	-3794.00	62.76	-1585.05	28.59	-56.35	2.39	-0.04	36.73	67.26	65.85	77.73	79.77	-0.229	-0.188
51.400	40.29	334.38	0.027	2.035	24.554	31.970	69.13	-3772.42	65.68	-1604.99	43.18	-54.72	2.35	-0.04	36.91	67.27	65.90	77.82	79.74	-0.232	-0.191
51.420	40.32	333.24	0.027	2.019	24.556	32.101	69.13	-3734.93	65.55	-1610.76	56.36	-38.73	2.32	-0.04	37.01	67.36	65.98	77.89	79.77	-0.235	-0.194
51.440	40.37	332.11	0.033	2.026	24.556	32.252	69.19	-3683.55	53.18	-1586.52	42.45	-22.70	2.32	-0.03	37.04	67.40	66.01	78.00	79.74	-0.239	-0.198
51.460	40.46	331.09	0.026	2.012	24.557	32.422	69.13	-3652.29	39.29	-1561.51	18.04	-26.35	2.34	-0.03	37.06	67.48	66.06	78.08	79.76	-0.243	-0.202
51.480	40.54	330.04	0.030	2.018	24.560	32.589	69.13	-3652.09	42.19	-1569.16	16.53	-40.33	2.33	-0.03	37.01	67.55	66.14	78.18	79.76	-0.246	-0.206
51.500	40.60	329.26	0.032	2.013	24.559	32.715	68.99	-3647.67	45.81	-1586.47	27.64	-46.12	2.30	-0.03	37.10	67.61	66.18	78.26	79.75	-0.249	-0.209
51.520	40.66	328.71	0.029	2.018	24.562	32.819	68.92	-3638.50	48.94	-1595.15	33.17	-48.09	2.28	-0.03	37.06	67.75	66.23	78.37	79.77	-0.252	-0.212
51.540	40.73	328.20	0.036	2.020	24.563	32.922	68.92	-3633.81	48.87	-1597.49	28.83	-52.62	2.27	-0.03	36.81	67.80	66.33	78.50	79.74	-0.254	-0.214
51.560	40.72	327.85	0.035	2.016	24.568	32.950	68.92	-3626.88	54.67	-1605.31	29.36	-54.24	2.26	-0.03	37.14	67.88	66.39	78.66	79.77	-0.254	-0.215
51.580	40.69	327.93	0.029	2.020	24.569	32.923	68.86	-3624.88	65.52	-1612.42	40.14	-54.36	2.25	-0.04	37.16	68.02	66.45	78.82	79.75	-0.254	-0.214
51.600	40.67	328.01	0.027	2.020	24.573	32.900	68.86	-3600.87	58.92	-1613.86	52.28	-43.56	2.23	-0.04	37.16	68.12	66.51	78.94	79.78	-0.253	-0.214
51.620	40.68	328.24	0.029	2.025	24.580	32.884	68.86	-3548.91	42.13	-1595.96	45.32	-23.61	2.22	-0.03	37.10	68.19	66.56	79.04	79.76	-0.253	-0.213
51.640	40.69	328.44	0.026	2.020	24.581	32.872	68.79	-3531.13	39.14	-1563.94	24.21	-21.29	2.26	-0.03	37.08	68.32	66.61	79.20	79.77	-0.252	-0.213
51.660	40.67	328.55	0.036	2.020	24.583	32.838	68.79	-3554.70	44.89	-1554.70	16.40	-37.21	2.29	-0.03	37.04	68.45	66.69	79.34	79.79	-0.251	-0.212
51.680	40.60	328.63	0.029	2.010	24.585	32.774	68.79	-3572.92	45.06	-1570.26	26.61	-47.96	2.28	-0.03	36.97	68.54	66.75	79.50	79.77	-0.250	-0.211
51.700	40.51	328.79	0.032	2.026	24.583	32.687	68.79	-3568.43	43.49	-1583.38	34.14	-46.91	2.25	-0.03	36.95	68.67	66.85	79.68	79.79	-0.248	-0.209
51.720	40.44	328.79	0.036	2.015	24.588	32.630	68.72	-3556.32	51.97	-1571.84	27.10	-46.44	2.26	-0.03	37.16	68.79	66.92	79.82	79.76	-0.246	-0.207
51.740	40.38	328.75	0.021	2.018	24.589	32.585	68.72	-3560.45	65.22	-1575.98	27.20	-54.45	2.26	-0.04	37.06	68.91	67.02	80.01	79.80	-0.245	-0.206
51.760	40.33	328.59	0.026	2.019	24.587	32.563	68.72	-3577.38	64.98	-1598.84	41.17	-55.86	2.24	-0.04	37.12	69.04	67.08	80.18	79.77	-0.245	-0.206
51.780	40.29	328.20	0.030	2.015	24.590	32.568	68.65	-3572.15	47.96	-1598.75	50.14	-40.19	2.23	-0.03	36.81	69.10	67.18	80.33	79.79	-0.245	-0.206
51.800	40.23	327.89	0.027	2.018	24.593	32.550	68.72	-3545.35	44.14	-1573.19	43.57	-24.47	2.25	-0.03	36.83	69.19	67.26	80.47	79.79	-0.244	-0.205
51.820	40.18	327.50	0.030	2.015	24.594	32.547	68.72	-3533.56	44.22	-1547.49	25.99	-23.96	2.28	-0.03	36.77	69.24	67.32	80.56	79.78	-0.244	-0.205
51.840	40.14	327.03	0.035	2.016	24.597	32.567	68.79	-3534.21	40.27	-1540.80	16.54	-32.25	2.29	-0.03	36.79	69.33	67.40	80.69	79.81	-0.245	-0.206
51.860	40.08	326.52	0.029	2.022	24.594	32.565	68.79	-3562.10	40.84	-1552.60	23.39	-44.11	2.29	-0.03	36.75	69.42	67.44	80.84	79.78	-0.245	-0.206
51.880	40.03	325.97	0.024	2.016	24.592	32.578	68.79	-3577.01	49.83	-1562.89	34.13	-47.37	2.29	-0.03	36.77	69.46	67.54	80.97	79.82	-0.245	-0.206
51.900	40.01	325.58	0.026	2.015	24.588	32.606	68.79	-3562.29	52.75	-1568.85	33.58	-45.45	2.27	-0.03	36.79	69.58	67.63	81.08	79.78	-0.246	-0.207
51.920	40.01	325.11	0.035	2.019	24.595	32.649	68.65	-3571.54	53.42	-1572.85	28.19	-50.13	2.27	-0.03	36.79	69.64	67.68	81.23	79.81	-0.247	-0.208
51.940	40.03	324.72	0.024	2.018	24.589	32.704	68.86	-3611.61	62.87	-1577.89	35.67	-55.24	2.29	-0.04	36.59	69.70	67.79	81.34	79.80	-0.248	-0.209
51.960	40.07	324.53	0.027	2.022	24.590	32.761	68.79	-3620.46	64.25	-1585.56	52.28	-48.14	2.28	-0.04	36.63	69.74	67.87	81.47	79.80	-0.249	-0.210
51.980	40.07	324.53	0.026	2.018	24.591	32.758	68.65	-3587.93	52.21	-1576.25	53.66	-28.66	2.28	-0.03	36.83	69.84	67.95	81.58	79.81	-0.249	-0.210
52.000	40.10	324.61	0.029	2.026	24.591	32.772	68.65	-3565.23	38.78	-1546.10	30.81	-17.68	2.31	-0.03	36.63	69.81	68.01	81.71	79.78	-0.250	-0.211
52.020	40.16	324.72	0.032	2.016	24.588	32.814	68.72	-3592.06	41.40	-1528.52	15.82	-30.23	2.35	-0.03	36.85	69.92	68.11	81.81	79.82	-0.251	-0.212
52.040	40.19	324.88	0.029	2.022	24.588	32.825	68.72	-3637.12	48.49	-1546.97	24.12	-46.72	2.35	-0.03	37.03	69.93	68.18	81.94	79.78	-0.251	-0.212
52.060	40.18	325.19	0.032	2.028	24.581	32.782	68.65	-3645.93	45.74	-1562.32	32.94	-46.67	2.33	-0.03	37.10	70.03	68.28	82.05	79.82	-0.250	-0.211
52.080	40.21	325.51	0.020	2.022	24.580	32.773	68.79	-3647.96	44.11	-1557.51	27.54	-46.73	2.34	-0.03	37.40	70.05	68.31	82.18	79.80	-0.250	-0.211
52.100	40.25	325.78	0.032	2.016	24.576	32.784	68.79	-3668.17	51.84	-1561.18	24.65	-54.04	2.35	-0.03	37.18	70.09	68.37	82.30	79.81	-0.250	-0.211
52.120	40.33	326.05	0.032	2.013	24.578	32.817	68.86	-3674.76	61.63	-1577.61	33.34	-56.78	2.33	-0.04	37.16	70.14	68.44	82.44	79.80	-0.251	-0.212
52.140	40.37	326.33	0.030	2.022	24.577	32.823	68.86	-3659.52	66.46	-1590.29	47.43	-50.80	2.30	-0.04	37.20	70.17	68.50	82.56	79.80	-0.251	-0.212
52.160	40.37	326.29	0.027	2.016	24.578	32.827	68.72	-3619.50	51.30	-1589.86	51.30	-34.78	2.28	-0.03	37.24	70.22	68.48	82.66	79.82	-0.251	-0.212
52.180	40.36	326.33	0.027	2.019	24.575	32.816	68.79	-3579.26	35.41	-1565.38	33.19	-23.18	2.29	-0.02	37.28	70.27	68.56	82.78	79.78	-0.251	-0.212
52.200	40.37	326.05	0.030	2.022	24.573	32.851	68.72	-3564.88	37.07	-1546.86	16.70	-29.85	2.30	-0.02	37.42	70.30	68.56	82.89	79.83	-0.252	-0.212
52.220	40.39	325.62	0.030	2.018	24.576	32.913	68.79	-3570.02	47.72	-1553.33	18.84	-43.03	2.30	-0.03	37.44	70.37	68.61	83.02	79.79	-0.253	-0.214
52.240	40.42	325.04	0.026	2.016	24.576	32.996	68.86	-3577.93	46.84	-1578.84	32.29	-50.12	2.27	-0.03	37.50	70.41	68.64	83.11	79.83	-0.255	-0.216
52.260	40.45	324.57	0.024	2.020	24.573	33.062	68.72	-3572.89	39.64	-1590.49	34.79	-48.64	2.25	-0.02	37.50	70.50	68.67	83.24	79.81	-0.257	-0.218
52.280	40.46	324.18	0.030	2.019	24.575	33.110	68.86	-3556.00	44.82	-1587.01	26.97	-47.83	2.24	-0.03	37.56	70.53	68.72	83.34	79.81	-0.258	-0.219
52.300	40.45	323.90	0.029	2.025	24.574	33.134	68.86	-3567.84	65.11	-1592.44	30.43	-57.50	2.24	-0.04	37.54	70.56	68.77	83.49	79.82	-0.258	-0.219
52.320	40.44	323.94	0.032	2.023	24.574	33.122	68.79	-3572.26	67.66	-1614.05	47.40	-58.22	2.21	-0.04	37.56	70.65	68.81	83.56	79.80	-0.258	-0.219
52.340	40.42	324.02	0.027	2.023	24.574	33.099	68.72	-3533.10	47.51	-1609.76	51.70	-38.38	2.19	-0.03	37.58	70.66	68.86	83.65	79.83	-0.258	-0.218
52.360	40.40	324.33	0.026	2.026	24.579	33.048	68.86	-3499.37	39.68	-1576.21	35.13	-23.72	2.22	-0.03	37.56	70.69	68.89	83.73	79.80	-0.256	-0.217
52.380	40.39	324.80	0.027	2.026	24.583	32.993	68.79	-3495.51	45.48	-1555.70	18.68	-29.23	2.25	-0.03	37.56	70.72	68.94	83.84	79.84	-0.255	-0.215
52.400	40.39	325.43	0.024	2.018	24.581	32.925	68.79	-3511.49	41.56	-1561.22	17.46	-40.55	2.25	-0.03	37.73	70.79	68.96	83.92	79.79	-0.253	-0.214
52.420	40.40	326.09	0.033	2.018	24.583	32.870	68.79	-3533.22	40.97	-1575.86	27.74	-46.72	2.24	-0.03	37.58	70.88	69.02	84.04	79.81	-0.252	-0.213
52.440	40.43	327.03	0.029	2.019	24.581	32.798	68.86	-3542.28	47.46	-1580.51	31.80	-47.35	2.24	-0.03	37.50	70.91	69.04	84.14	79.81	-0.251	-0.211
52.460	40.42	327.89	0.024	2.018	24.583	32.705	68.79	-3538.53	52.68	-1576.00	25.59	-49.66	2.25	-0.03	37.50	71.06	69.05	84.24	79.80	-0.248	-0.209
52.480	40.42	328.87	0.032	2.018	24.583	32.611	68.79	-3558.31	56.51	-1584.29	27.76	-55.41	2.25	-0.04	37.14	71.13	69.11	84.36	79.82	-0.246	-0.206
52.500	40.43	329.80	0.026	2.023	24.582	32.522	68.79	-3572.61	60.80	-1598.78	41.81	-53.94	2.23	-0.04	37.44	71.20	69.11	84.44	79.80	-0.244	-0.204
52.520	40.40	330.90	0.027	2.022	24.588	32.396	68.65	-3549.04	63.15	-1598.62	53.84	-41.00	2.22	-0.04	37.30	71.26	69.15	84.53	79.83	-0.241	-0.201
52.540	40.39	331.76	0.027	2.023	24.586	32.301	68.72	-3508.60	51.15	-1578.91	45.72	-24.62	2.22	-0.03	37.48	71.31	69.16	84.62	79.79	-0.239	-0.199
52.560	40.39	332.50	0.027	2.022	24.592	32.225	68.72	-3490.70	41.34	-1550.98	23.61	-21.59	2.25	-0.03	37.52	71.38	69.21	84.69	79.83	-0.237	-0.197
52.580	40.37	333.09	0.036	2.020	24.593	32.157	68.79	-3517.14	42.49	-1547.24	17.46	-37.04	2.27	-0.03	37.34	71.41	69.22	84.79	79.81	-0.235	-0.195
52.600	40.37	333.48	0.036	2.022	24.592	32.119	68.79	-3560.77	47.51	-1562.45	28.89	-48.09	2.28	-0.03	37.28	71.45	69.29	84.87	79.81	-0.234	-0.194
52.620	40.36	333.87	0.023	2.018	24.593	32.074	68.79	-3569.14	54.06	-1565.92	34.57	-44.52	2.28	-0.03	37.22	71.52	69.33	84.97	79.82	-0.233	-0.193
52.640	40.33	334.30	0.032	2.015	24.592	32.011	68.86	-3573.73	56.41	-1559.12	25.92	-47.64	2.29	-0.04	37.28	71.63	69.35	85.05	79.80	-0.232	-0.191
52.660	40.32	334.89	0.029	2.013	24.594	31.944	68.72	-3590.72	57.48	-1569.24	26.36	-57.44	2.29	-0.04	37.24	71.67	69.40	85.10	79.83	-0.230	-0.190
52.680	40.30	335.43	0.033	2.028	24.589	31.877	68.65	-3590.39	70.25	-1588.75	44.98	-54.87	2.26	-0.04	37.22	71.70	69.41	85.18	79.79	-0.229	-0.188
52.700	40.29	336.02	0.026	2.020	24.593	31.810	68.79	-3576.67	70.52	-1586.79	56.10	-38.32	2.25	-0.04	37.24	71.73	69.43	85.24	79.83	-0.227	-0.186
52.720	40.30	336.53	0.026	2.018	24.591	31.773	68.72	-3553.01	51.30	-1560.55	41.29	-22.15	2.28	-0.03	37.18	71.71	69.46	85.30	79.80	-0.226	-0.185
52.740	40.31	337.15	0.023	2.020	24.591	31.718	68.72	-3559.08	38.92	-1537.70	19.74	-24.77	2.31	-0.03	37.20	71.74	69.46	85.34	79.82	-0.225	-0.184
52.760	40.30	337.78	0.032	2.022	24.588	31.656	68.79	-3616.79	46.61	-1537.02	18.98	-39.00	2.35	-0.03	37.24	71.74	69.54	85.39	79.82	-0.223	-0.182
52.780	40.30	338.52	0.035	2.022	24.586	31.586	68.72	-3673.68	57.16	-1550.18	30.65	-45.43	2.37	-0.04	37.20	71.77	69.57	85.46	79.80	-0.222	-0.181
52.800	40.29	339.54	0.029	2.028	24.577	31.481	68.72	-3695.05	55.85	-1550.93	31.84	-45.51	2.38	-0.04	37.22	71.82	69.60	85.47	79.83	-0.219	-0.178
52.820	40.26	340.79	0.026	2.025	24.578	31.344	68.72	-3708.42	60.81	-1555.47	28.38	-47.91	2.38	-0.04	37.30	71.82	69.63	85.52	79.79	-0.216	-0.174
52.840	40.25	342.19	0.030	2.037	24.575	31.211	68.72	-3740.22	72.80	-1561.43	30.34	-52.14	2.40	-0.05	37.40	71.86	69.67	85.56	79.82	-0.213	-0.171
52.860	40.27	343.64	0.024	2.020	24.577	31.091	68.79	-3773.93	84.02	-1569.56	44.48	-52.28	2.40	-0.05	37.40	71.92	69.68	85.58	79.80	-0.210	-0.167
52.880	40.30	345.01	0.026	2.020	24.573	30.989	68.59	-3764.46	75.44	-1573.72	54.88	-36.41	2.39	-0.05	37.52	71.86	69.70	85.62	79.83	-0.207	-0.165
52.900	40.34	346.26	0.030	2.016	24.576	30.909	68.72	-3739.41	58.91	-1546.99	37.77	-20.65	2.42	-0.04	37.58	71.88	69.68	85.62	79.80	-0.205	-0.163
52.920	40.40	347.51	0.027	2.028	24.567	30.848	68.72	-3768.05	57.00	-1525.50	18.97	-30.44	2.47	-0.04	37.42	71.85	69.70	85.65	79.82	-0.204	-0.161
52.940	40.42	348.41	0.027	2.015	24.564	30.782	68.79	-3814.26	56.43	-1540.93	23.11	-44.56	2.48	-0.04	37.61	71.85	69.71	85.65	79.81	-0.202	-0.159
52.960	40.42	349.19	0.032	2.020	24.561	30.713	68.65	-3823.50	55.81	-1558.68	31.02	-45.41	2.45	-0.04	37.61	71.85	69.71	85.66	79.80	-0.200	-0.157
52.980	40.45	349.85	0.027	2.020	24.561	30.673	68.72	-3821.33	70.14	-1555.96	27.60	-48.22	2.46	-0.05	37.67	71.85	69.74	85.69	79.82	-0.199	-0.156
53.000	40.46	350.28	0.030	2.018	24.554	30.646	68.72	-3826.98	81.90	-1557.74	24.34	-54.94	2.46	-0.05	37.75	71.83	69.73	85.69	79.79	-0.199	-0.155
53.020	40.43	350.52	0.027	2.020	24.553	30.604	68.72	-3832.31	85.58	-1577.51	35.30	-56.04	2.43	-0.05	37.99	71.86	69.74	85.73	79.83	-0.198	-0.154
53.040	40.42	350.79	0.027	2.020	24.553	30.573	68.65	-3820.31	77.35	-1591.23	47.67	-46.12	2.40	-0.05	37.83	71.80	69.71	85.72	79.79	-0.197	-0.153
53.060	40.43	350.75	0.021	2.012	24.557	30.583	68.86	-3784.42	71.17	-1574.45	43.75	-28.42	2.40	-0.05	37.87	71.74	69.68	85.71	79.83	-0.197	-0.154
53.080	40.44	350.75	0.035	2.025	24.548	30.590	68.72	-3771.31	66.28	-1548.93	25.30	-24.40	2.43	-0.04	37.89	71.73	69.67	85.72	79.82	-0.198	-0.154
53.100	40.46	350.83	0.030	2.013	24.553	30.594	68.72	-3791.41	59.22	-1547.73	16.86	-36.16	2.45	-0.04	37.91	71.71	69.65	85.68	79.80	-0.197	-0.154
53.120	40.43	351.10	0.027	2.020	24.547	30.549	68.72	-3814.03	54.61	-1570.08	24.70	-46.29	2.43	-0.03	37.91	71.67	69.63	85.69	79.83	-0.196	-0.153
53.140	40.40	351.46	0.032	2.018	24.548	30.498	68.86	-3817.22	59.35	-1581.88	31.66	-47.95	2.41	-0.04	37.97	71.64	69.62	85.69	79.79	-0.195	-0.151
53.160	40.38	352.04	0.023	2.013	24.545	30.433	68.86	-3803.70	77.71	-1575.83	27.74	-47.78	2.41	-0.05	37.95	71.64	69.63	85.68	79.83	-0.193	-0.149
53.180	40.39	352.71	0.026	2.022	24.545	30.379	68.72	-3806.29	92.93	-1577.73	27.84	-53.90	2.41	-0.06	37.95	71.63	69.62	85.68	79.80	-0.192	-0.148
