ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
sec,kph,rpm,deg,deg,cm,cm,kPa,N,N,N,N-m,N-m,none,none,deg C,deg C,deg C,deg C,deg F,none
456.980,40.25,401.48,-9.526,4.010,26.351,26.235,54.43,-22.11,639.32,-243.87,-7.95,3.60,0.09,-2.62,24.53,45.87,54.94,62.81,84.46,0.004
457.000,40.24,401.79,-9.442,4.011,26.349,26.212,54.36,-13.99,642.38,-239.05,-8.72,3.16,0.06,-2.69,24.76,45.89,54.95,62.79,84.42,0.005
457.020,40.26,401.91,-9.359,4.007,26.352,26.223,54.29,-13.15,637.05,-231.29,-10.12,2.03,0.06,-2.75,24.74,45.89,54.94,62.78,84.45,0.005
457.040,40.28,402.11,-9.277,4.010,26.353,26.228,54.29,-13.65,637.12,-223.20,-10.82,2.07,0.06,-2.85,24.76,45.86,54.97,62.81,84.43,0.005
457.060,40.30,402.34,-9.191,4.016,26.350,26.232,54.36,-18.34,644.19,-226.13,-9.06,2.53,0.08,-2.85,24.68,45.86,54.95,62.79,84.43,0.004
457.080,40.30,402.46,-9.102,4.016,26.354,26.234,54.43,-32.24,646.70,-231.20,-7.06,1.28,0.14,-2.80,24.70,45.84,54.97,62.78,84.45,0.005
457.100,40.26,402.58,-9.020,4.013,26.353,26.205,54.43,-26.46,636.72,-236.24,-6.20,4.19,0.11,-2.70,24.90,45.86,54.94,62.78,84.43,0.006
457.120,40.24,402.85,-8.925,4.017,26.354,26.179,54.29,-9.73,631.42,-241.98,-7.29,7.39,0.04,-2.61,24.70,45.83,54.95,62.79,84.46,0.007
457.140,40.22,402.97,-8.847,4.011,26.351,26.167,54.23,-13.58,635.59,-241.04,-8.75,3.79,0.06,-2.64,24.74,45.82,54.94,62.81,84.42,0.007
457.160,40.24,403.08,-8.748,4.017,26.354,26.179,54.36,-14.51,634.92,-233.49,-10.27,1.20,0.06,-2.72,24.68,45.83,54.97,62.81,84.47,0.007
457.180,40.25,403.04,-8.657,4.017,26.350,26.194,54.43,-6.22,639.91,-225.62,-9.89,1.82,0.03,-2.84,24.74,45.84,54.97,62.79,84.42,0.006
457.200,40.25,403.08,-8.580,4.011,26.353,26.194,54.36,-22.48,646.18,-223.73,-9.70,-1.42,0.10,-2.89,24.53,45.83,54.95,62.76,84.44,0.006
457.220,40.26,403.01,-8.488,4.013,26.351,26.217,54.43,-34.30,652.27,-231.03,-7.42,-2.05,0.15,-2.82,24.74,45.84,54.97,62.79,84.43,0.005
457.240,40.26,403.08,-8.404,4.016,26.352,26.215,54.29,-28.26,648.39,-236.00,-7.19,1.24,0.12,-2.75,24.70,45.80,54.97,62.78,84.43,0.005
457.260,40.27,403.12,-8.331,4.013,26.353,26.226,54.29,-27.69,643.25,-240.93,-6.79,1.48,0.11,-2.67,24.72,45.80,54.95,62.79,84.44,0.005
457.280,40.26,403.12,-8.260,4.011,26.353,26.225,54.29,-24.37,649.80,-245.35,-7.03,0.70,0.10,-2.65,24.70,45.84,54.97,62.79,84.41,0.005
457.300,40.24,403.12,-8.182,4.011,26.351,26.212,54.43,-9.69,650.11,-240.94,-8.63,2.32,0.04,-2.70,24.74,45.80,54.90,62.76,84.46,0.005
457.320,40.25,403.08,-8.111,4.010,26.353,26.225,54.43,-11.33,646.03,-232.01,-10.53,1.36,0.05,-2.78,24.78,45.84,54.94,62.75,84.42,0.005
457.340,40.33,403.20,-8.042,4.008,26.352,26.277,54.23,-25.81,644.20,-224.68,-11.11,-0.41,0.11,-2.87,24.80,45.82,54.95,62.73,84.45,0.003
457.360,40.45,403.47,-7.970,4.011,26.353,26.339,54.29,-38.22,647.67,-224.69,-9.71,-0.06,0.17,-2.88,24.84,45.80,54.94,62.72,84.43,0.001
457.380,40.54,403.98,-7.906,4.014,26.352,26.371,54.36,-47.41,654.36,-230.95,-7.06,0.20,0.21,-2.83,24.76,45.83,54.92,62.71,84.44,-0.001
457.400,40.57,404.80,-7.839,4.013,26.351,26.343,54.43,-44.69,654.06,-236.13,-6.74,1.59,0.19,-2.77,24.68,45.87,54.92,62.73,84.44,0.000
457.420,40.56,405.70,-7.764,4.014,26.350,26.280,54.36,-8.91,658.05,-245.97,-7.64,9.01,0.04,-2.68,24.72,45.84,54.92,62.73,84.43,0.003
457.440,40.53,406.25,-7.672,4.018,26.351,26.233,54.29,8.21,656.40,-244.76,-9.61,10.18,-0.03,-2.68,24.68,45.87,54.92,62.71,84.46,0.005
457.460,40.55,406.60,-7.600,4.010,26.353,26.229,54.43,-12.65,654.57,-235.06,-9.81,2.78,0.05,-2.78,24.76,45.87,54.92,62.69,84.41,0.005
457.480,40.59,406.91,-7.527,4.013,26.353,26.238,54.36,-25.98,658.56,-222.93,-9.87,-0.94,0.12,-2.95,24.72,45.89,54.92,62.71,84.45,0.004
457.500,40.60,407.30,-7.453,4.013,26.353,26.223,54.43,-22.53,663.51,-224.25,-9.22,0.55,0.10,-2.96,24.74,45.89,54.89,62.71,84.43,0.005
457.520,40.62,407.66,-7.362,4.016,26.348,26.218,54.43,-23.57,662.69,-233.18,-8.80,1.82,0.10,-2.84,24.70,45.90,54.89,62.68,84.44,0.005
457.540,40.61,407.93,-7.286,4.013,26.353,26.199,54.36,-21.79,655.96,-235.19,-8.79,3.28,0.09,-2.79,24.92,45.90,54.90,62.68,84.44,0.006
457.560,40.59,408.20,-7.196,4.013,26.353,26.174,54.43,-18.59,663.91,-239.53,-6.69,3.21,0.08,-2.77,24.70,45.89,54.90,62.65,84.43,0.007
457.580,40.55,408.16,-7.115,4.011,26.353,26.154,54.36,-19.29,672.64,-245.27,-6.38,0.72,0.08,-2.74,24.63,45.84,54.90,62.63,84.45,0.008
457.600,40.51,408.16,-7.029,4.010,26.353,26.132,54.36,-12.10,665.39,-241.21,-8.90,0.33,0.05,-2.76,24.70,45.84,54.90,62.62,84.41,0.008
457.620,40.48,408.13,-6.950,4.011,26.353,26.124,54.29,-7.92,659.08,-231.02,-10.40,-0.08,0.03,-2.85,24.80,45.87,54.92,62.57,84.46,0.009
457.640,40.46,408.09,-6.868,4.013,26.353,26.116,54.43,-11.99,662.19,-225.59,-9.11,-0.59,0.05,-2.94,24.70,45.86,54.90,62.60,84.42,0.009
457.660,40.45,408.01,-6.785,4.014,26.352,26.120,54.36,-16.93,667.26,-228.35,-7.13,-0.23,0.07,-2.92,24.68,45.84,54.89,62.56,84.45,0.009
457.680,40.46,407.85,-6.709,4.011,26.349,26.143,54.36,-30.74,667.13,-234.98,-6.43,-0.98,0.13,-2.84,24.78,45.86,54.90,62.56,84.43,0.008
457.700,40.48,407.66,-6.620,4.016,26.354,26.169,54.29,-22.80,666.11,-242.05,-6.77,1.90,0.09,-2.75,24.68,45.84,54.87,62.55,84.43,0.007
457.720,40.45,407.38,-6.536,4.014,26.352,26.173,54.29,-3.62,668.99,-244.17,-7.57,5.18,0.01,-2.74,24.70,45.84,54.86,62.52,84.45,0.007
457.740,40.44,407.27,-6.447,4.017,26.354,26.179,54.43,-4.51,666.74,-242.61,-7.75,2.59,0.02,-2.75,24.66,45.86,54.84,62.50,84.41,0.007
457.760,40.44,407.19,-6.365,4.013,26.353,26.185,54.29,-10.24,660.48,-231.39,-9.73,-0.58,0.04,-2.85,24.68,45.89,54.86,62.46,84.45,0.006
457.780,40.41,407.03,-6.278,4.014,26.352,26.182,54.29,-11.31,660.83,-226.65,-9.62,-1.03,0.05,-2.92,24.70,45.87,54.86,62.46,84.41,0.007
457.800,40.38,406.84,-6.196,4.016,26.354,26.177,54.29,-23.14,666.22,-224.18,-8.91,-3.11,0.10,-2.97,24.76,45.87,54.84,62.44,84.46,0.007
457.820,40.36,406.80,-6.108,4.013,26.351,26.175,54.36,-33.95,666.66,-228.93,-7.75,-3.81,0.15,-2.91,24.76,45.86,54.81,62.46,84.42,0.007
457.840,40.32,406.68,-6.033,4.014,26.352,26.159,54.29,-25.81,660.06,-234.31,-7.18,-1.59,0.11,-2.82,24.70,45.84,54.84,62.42,84.44,0.007
457.860,40.25,406.45,-5.969,4.011,26.357,26.129,54.36,-13.90,663.24,-239.97,-7.29,-0.17,0.06,-2.76,24.70,45.83,54.79,62.40,84.43,0.009
457.880,40.20,406.05,-5.890,4.013,26.353,26.130,54.43,-10.50,668.83,-241.53,-8.06,-0.43,0.04,-2.77,24.51,45.82,54.81,62.42,84.43,0.008
457.900,40.17,405.70,-5.811,4.013,26.355,26.132,54.29,-0.14,666.90,-234.23,-9.02,2.02,0.00,-2.85,24.70,45.80,54.79,62.39,84.45,0.008
457.920,40.11,405.43,-5.725,4.017,26.354,26.121,54.36,8.40,655.77,-225.37,-10.68,3.69,-0.04,-2.91,24.70,45.76,54.83,62.34,84.42,0.009
457.940,40.08,405.08,-5.642,4.016,26.352,26.126,54.29,-11.41,647.99,-221.81,-10.37,-0.61,0.05,-2.92,24.61,45.80,54.81,62.31,84.46,0.009
457.960,40.05,404.84,-5.557,4.018,26.351,26.126,54.29,-31.30,653.16,-225.85,-7.84,-3.45,0.14,-2.89,24.72,45.76,54.81,62.31,84.42,0.009
457.980,40.04,404.65,-5.471,4.014,26.352,26.131,54.43,-28.21,652.99,-231.60,-6.07,-1.40,0.12,-2.82,24.70,45.73,54.81,62.27,84.45,0.008
458.000,40.03,404.57,-5.396,4.014,26.352,26.136,54.29,-26.99,651.13,-235.12,-6.78,-1.63,0.11,-2.77,24.70,45.74,54.79,62.26,84.43,0.008
458.020,40.03,404.57,-5.311,4.011,26.351,26.137,54.50,-21.12,654.99,-240.69,-7.77,-2.06,0.09,-2.72,24.57,45.73,54.81,62.23,84.43,0.008
458.040,40.01,404.41,-5.229,4.013,26.351,26.138,54.23,-6.97,653.85,-236.03,-10.23,-0.67,0.03,-2.77,24.68,45.73,54.83,62.17,84.45,0.008
458.060,39.97,404.30,-5.159,4.020,26.351,26.121,54.29,-10.74,656.55,-226.88,-10.38,-2.27,0.05,-2.89,24.68,45.71,54.78,62.14,84.42,0.009
458.080,39.94,404.18,-5.091,4.011,26.357,26.113,54.29,-21.27,656.33,-220.56,-9.91,-4.31,0.10,-2.98,24.66,45.68,54.78,62.11,84.45,0.009
458.100,39.94,404.14,-5.012,4.018,26.351,26.122,54.29,-21.54,654.17,-220.78,-8.42,-1.48,0.10,-2.96,24.68,45.71,54.78,62.10,84.42,0.009
458.120,39.96,404.14,-4.919,4.018,26.351,26.135,54.29,-16.39,649.65,-225.57,-7.95,2.40,0.07,-2.88,24.66,45.74,54.75,62.05,84.46,0.008
458.140,39.97,404.26,-4.843,4.018,26.353,26.139,54.43,-21.55,640.63,-235.37,-8.08,0.91,0.09,-2.72,24.70,45.70,54.78,62.00,84.42,0.008
458.160,39.98,404.30,-4.759,4.010,26.353,26.143,54.36,-23.51,645.29,-239.89,-7.29,-1.87,0.10,-2.69,24.82,45.70,54.76,61.98,84.45,0.008
458.180,40.00,404.26,-4.677,4.013,26.353,26.164,54.29,-9.44,646.96,-235.44,-7.68,-0.99,0.04,-2.75,24.72,45.67,54.78,61.97,84.44,0.007
458.200,39.97,404.06,-4.596,4.013,26.353,26.161,54.43,-8.18,640.88,-228.02,-8.64,-2.67,0.04,-2.81,24.72,45.68,54.75,61.91,84.43,0.007
458.220,39.98,403.94,-4.517,4.010,26.355,26.178,54.36,-21.59,640.43,-220.52,-9.91,-5.45,0.10,-2.90,24.68,45.70,54.76,61.89,84.45,0.007
458.240,40.03,403.90,-4.440,4.016,26.354,26.213,54.36,-30.71,643.85,-220.99,-9.26,-4.68,0.14,-2.91,24.61,45.70,54.78,61.85,84.42,0.005
458.260,40.06,404.18,-4.364,4.010,26.355,26.223,54.43,-31.41,649.76,-223.86,-7.29,-2.76,0.14,-2.90,24.70,45.67,54.76,61.84,84.46,0.005
458.280,40.06,404.45,-4.284,4.010,26.353,26.208,54.36,-34.57,646.12,-230.29,-4.56,-2.65,0.15,-2.81,24.72,45.63,54.75,61.81,84.42,0.006
458.300,40.05,404.69,-4.206,4.016,26.348,26.189,54.43,-17.54,635.97,-236.43,-5.57,0.66,0.07,-2.69,24.74,45.67,54.73,61.78,84.45,0.006
458.320,40.05,404.88,-4.118,4.018,26.347,26.173,54.23,-0.77,631.00,-237.30,-8.49,2.64,0.00,-2.66,24.76,45.65,54.70,61.73,84.42,0.007
458.340,40.02,404.88,-4.039,3.998,26.352,26.158,54.29,-3.86,633.92,-233.57,-9.06,-0.84,0.02,-2.71,24.70,45.65,54.70,61.71,84.43,0.007
458.360,40.00,404.84,-3.949,4.008,26.350,26.151,54.36,-15.39,638.45,-221.46,-9.23,-5.73,0.07,-2.88,24.68,45.65,54.72,61.65,84.44,0.008
458.380,39.97,404.69,-3.857,4.016,26.348,26.146,54.29,-20.25,640.78,-216.48,-7.66,-6.59,0.09,-2.96,24.41,45.63,54.70,61.60,84.42,0.008
458.400,39.92,404.61,-3.787,4.011,26.349,26.119,54.43,-26.16,634.85,-219.36,-7.63,-6.44,0.12,-2.89,24.78,45.67,54.70,61.59,84.45,0.009
458.420,39.90,404.41,-3.703,4.016,26.346,26.119,54.29,-37.96,628.41,-226.90,-6.63,-7.31,0.17,-2.77,24.66,45.63,54.72,61.53,84.41,0.009
458.440,39.87,404.37,-3.627,4.008,26.346,26.105,54.36,-33.11,618.70,-234.67,-6.17,-5.51,0.14,-2.64,24.66,45.64,54.68,61.49,84.46,0.009
458.460,39.86,404.26,-3.550,4.016,26.344,26.109,54.36,-18.76,617.07,-233.87,-6.58,-3.06,0.08,-2.64,24.84,45.64,54.72,61.44,84.42,0.009
458.480,39.89,404.26,-3.474,4.018,26.342,26.130,54.36,-23.48,616.26,-232.82,-6.28,-4.59,0.10,-2.65,24.63,45.64,54.67,61.37,84.44,0.008
458.500,39.91,404.30,-3.401,4.013,26.347,26.147,54.16,-10.32,608.12,-224.59,-8.43,-1.93,0.05,-2.71,24.65,45.65,54.67,61.33,84.43,0.008
458.520,39.91,404.37,-3.319,4.014,26.343,26.141,54.36,-1.38,604.01,-216.77,-11.03,-0.60,0.01,-2.79,24.65,45.67,54.68,61.26,84.43,0.008
458.540,39.89,404.49,-3.233,4.010,26.342,26.124,54.43,-19.95,607.20,-220.06,-8.54,-4.57,0.09,-2.76,24.49,45.70,54.65,61.20,84.45,0.008
458.560,39.87,404.53,-3.149,4.010,26.340,26.108,54.36,-36.23,608.87,-222.36,-4.93,-6.85,0.16,-2.74,24.63,45.65,54.67,61.10,84.41,0.009
458.580,39.87,404.69,-3.073,4.014,26.341,26.103,54.23,-35.88,595.24,-226.65,-4.42,-5.26,0.16,-2.63,24.68,45.64,54.64,61.05,84.46,0.009
458.600,39.91,404.76,-2.990,4.013,26.337,26.125,54.43,-34.55,578.43,-234.03,-5.10,-5.49,0.15,-2.47,24.68,45.65,54.65,60.98,84.42,0.008
458.620,39.96,405.00,-2.912,4.010,26.340,26.145,54.29,-27.28,568.23,-236.65,-6.24,-5.60,0.12,-2.40,24.68,45.64,54.68,60.92,84.45,0.007
458.640,39.99,405.16,-2.838,4.010,26.340,26.155,54.36,-16.61,561.40,-228.87,-7.95,-4.49,0.07,-2.45,24.70,45.70,54.67,60.86,84.43,0.007
458.660,40.03,405.39,-2.757,4.013,26.337,26.169,54.29,-14.85,559.30,-219.18,-7.70,-4.47,0.07,-2.55,24.45,45.63,54.67,60.81,84.44,0.006
458.680,40.06,405.55,-2.676,4.017,26.336,26.179,54.43,-26.88,558.40,-216.33,-5.89,-6.64,0.12,-2.58,24.53,45.63,54.70,60.72,84.44,0.006
458.700,40.10,405.70,-2.591,4.016,26.332,26.195,54.36,-28.92,551.60,-217.50,-5.86,-4.10,0.13,-2.54,24.68,45.68,54.65,60.65,84.42,0.005
458.720,40.12,405.86,-2.510,4.016,26.332,26.202,54.36,-26.67,540.21,-223.14,-5.95,-1.49,0.12,-2.42,24.68,45.67,54.65,60.57,84.46,0.005
458.740,40.12,406.17,-2.424,4.017,26.334,26.186,54.36,-33.35,527.45,-228.93,-5.09,-3.37,0.15,-2.30,24.70,45.65,54.65,60.55,84.41,0.006
458.760,40.12,406.45,-2.344,4.016,26.332,26.167,54.23,-31.98,509.59,-231.23,-6.32,-4.77,0.14,-2.20,24.74,45.67,54.64,60.44,84.46,0.006
458.780,40.14,406.68,-2.260,4.016,26.328,26.169,54.36,-18.31,498.03,-225.16,-7.56,-3.87,0.08,-2.21,24.78,45.64,54.64,60.42,84.42,0.006
458.800,40.15,406.87,-2.182,4.016,26.328,26.164,54.29,-18.56,487.24,-219.11,-7.48,-5.95,0.08,-2.22,24.72,45.64,54.62,60.29,84.44,0.006
458.820,40.15,406.95,-2.104,4.010,26.330,26.160,54.43,-27.02,471.20,-215.71,-8.03,-8.13,0.13,-2.18,24.61,45.65,54.64,60.21,84.43,0.006
458.840,40.14,406.87,-2.027,4.010,26.326,26.157,54.43,-32.64,463.86,-218.81,-6.34,-7.83,0.15,-2.12,24.68,45.64,54.65,60.14,84.43,0.006
458.860,40.11,406.80,-1.948,4.013,26.325,26.142,54.29,-38.06,464.53,-218.59,-4.92,-5.99,0.17,-2.13,24.63,45.68,54.67,60.04,84.44,0.007
458.880,40.08,406.84,-1.873,4.014,26.321,26.125,54.23,-39.35,454.39,-222.34,-4.44,-3.63,0.18,-2.04,24.65,45.64,54.67,59.98,84.42,0.007
458.900,40.11,406.95,-1.794,4.017,26.322,26.134,54.23,-29.65,432.98,-225.52,-7.37,0.19,0.13,-1.92,24.51,45.67,54.68,59.89,84.45,0.007
458.920,40.16,407.23,-1.705,4.020,26.323,26.154,54.29,-17.96,412.14,-226.58,-9.48,2.43,0.08,-1.82,24.65,45.64,54.68,59.82,84.42,0.006
458.940,40.22,407.66,-1.623,4.014,26.321,26.164,54.29,-19.73,404.17,-219.17,-8.26,-1.26,0.09,-1.84,24.66,45.71,54.67,59.75,84.45,0.006
458.960,40.25,408.09,-1.534,4.017,26.316,26.162,54.23,-30.21,395.29,-211.24,-7.49,-6.45,0.14,-1.87,24.65,45.70,54.72,59.66,84.43,0.006
458.980,40.26,408.48,-1.458,4.018,26.316,26.141,54.36,-29.65,380.06,-211.44,-6.76,-5.28,0.14,-1.80,24.49,45.71,54.68,59.55,84.44,0.007
459.000,40.26,408.48,-1.378,4.007,26.315,26.142,54.29,-36.65,364.86,-217.70,-5.51,-4.63,0.17,-1.68,24.63,45.70,54.67,59.50,84.44,0.007
459.020,40.29,408.56,-1.299,4.014,26.307,26.156,54.36,-64.13,349.85,-222.03,-4.90,-5.89,0.29,-1.58,24.74,45.73,54.68,59.43,84.43,0.006
459.040,40.34,409.02,-1.224,4.008,26.312,26.160,54.23,-47.75,334.01,-222.00,-5.04,-0.62,0.22,-1.50,24.59,45.71,54.68,59.40,84.45,0.006
459.060,40.38,409.65,-1.138,4.010,26.310,26.145,54.23,-23.59,318.05,-223.35,-6.24,1.80,0.11,-1.42,24.65,45.74,54.68,59.33,84.41,0.006
459.080,40.39,410.20,-1.046,4.016,26.307,26.120,54.16,-21.53,298.98,-220.50,-8.08,-0.06,0.10,-1.36,24.66,45.76,54.72,59.26,84.45,0.007
459.100,40.48,410.47,-0.962,4.010,26.306,26.160,54.36,-23.25,277.67,-211.25,-9.66,0.88,0.11,-1.31,24.70,45.74,54.68,59.15,84.43,0.006
459.120,40.61,410.94,-0.870,4.017,26.304,26.216,54.36,-38.17,264.59,-203.17,-7.95,0.39,0.19,-1.30,24.88,45.82,54.72,59.11,84.45,0.003
459.140,40.70,411.60,-0.777,4.016,26.299,26.234,54.29,-56.11,251.13,-206.86,-5.16,-3.63,0.27,-1.21,24.66,45.82,54.68,59.02,84.43,0.002
459.160,40.75,412.35,-0.702,4.004,26.300,26.217,54.29,-53.70,230.86,-211.01,-5.81,-3.37,0.25,-1.09,24.70,45.79,54.68,59.01,84.43,0.003
459.180,40.75,412.97,-0.622,4.013,26.298,26.181,54.36,-37.50,206.31,-220.03,-6.38,0.29,0.17,-0.94,24.66,45.80,54.68,58.92,84.45,0.004
459.200,40.72,413.21,-0.550,4.013,26.294,26.142,54.36,-29.01,188.26,-219.80,-6.39,1.17,0.13,-0.86,24.80,45.84,54.70,58.85,84.41,0.006
459.220,40.73,413.25,-0.462,4.014,26.293,26.149,54.36,-31.84,172.54,-213.00,-6.71,-0.06,0.15,-0.81,24.61,45.86,54.73,58.81,84.46,0.005
459.240,40.81,413.21,-0.389,4.011,26.288,26.206,54.36,-43.43,153.55,-207.19,-6.35,-0.14,0.21,-0.74,24.65,45.84,54.75,58.73,84.41,0.003
459.260,40.89,413.52,-0.313,4.008,26.287,26.234,54.36,-40.65,127.12,-205.20,-7.66,-0.97,0.20,-0.62,24.68,45.84,54.76,58.69,84.46,0.002
459.280,40.85,414.03,-0.239,4.016,26.283,26.178,54.29,-38.30,103.68,-209.07,-7.23,-2.95,0.18,-0.50,24.66,45.83,54.78,58.63,84.43,0.004
459.300,40.75,414.14,-0.164,4.014,26.282,26.108,54.23,-29.09,86.66,-212.69,-6.06,2.41,0.14,-0.41,24.65,45.83,54.78,58.57,84.44,0.007
459.320,40.69,413.71,-0.078,4.016,26.277,26.093,54.36,-25.02,67.38,-214.72,-6.05,6.77,0.12,-0.31,24.61,45.86,54.81,58.52,84.44,0.007
459.340,40.65,413.28,-0.006,4.016,26.277,26.097,54.29,-31.49,49.19,-221.69,-5.08,5.94,0.14,-0.22,24.61,45.86,54.81,58.46,84.42,0.007
459.360,40.61,413.01,0.078,4.017,26.277,26.090,54.36,-25.90,21.50,-223.15,-7.01,5.57,0.12,-0.10,24.72,45.87,54.83,58.40,84.45,0.007
459.380,40.57,412.70,0.147,4.013,26.274,26.080,54.50,-20.01,-2.89,-210.81,-10.05,4.10,0.09,0.01,24.57,45.89,54.79,58.33,84.42,0.007
459.400,40.49,412.42,0.223,4.018,26.275,26.046,54.36,-19.25,-20.50,-207.41,-7.65,1.72,0.09,0.10,24.59,45.92,54.83,58.27,84.46,0.009
459.420,40.39,411.80,0.299,4.018,26.271,26.022,54.36,-21.88,-45.18,-210.52,-6.17,2.74,0.10,0.21,24.59,45.89,54.84,58.24,84.42,0.010
459.440,40.34,410.94,0.377,4.011,26.272,26.043,54.36,-30.03,-71.32,-210.57,-7.00,6.77,0.14,0.34,24.84,45.93,54.84,58.15,84.43,0.009
459.460,40.32,410.12,0.454,4.014,26.270,26.080,54.43,-37.02,-89.67,-215.72,-5.71,8.88,0.17,0.42,24.63,45.89,54.84,58.14,84.43,0.007
459.480,40.30,409.69,0.543,4.016,26.267,26.095,54.29,-37.85,-108.66,-221.74,-4.61,8.98,0.17,0.49,24.47,45.89,54.87,58.05,84.43,0.007
459.500,40.27,409.38,0.628,4.014,26.266,26.097,54.36,-27.06,-130.87,-221.44,-5.93,10.09,0.12,0.59,24.55,45.90,54.89,58.01,84.45,0.006
459.520,40.21,409.38,0.722,4.021,26.266,26.057,54.36,-6.97,-155.89,-213.58,-7.87,11.76,0.03,0.73,24.63,45.95,54.94,57.98,84.42,0.008
459.540,40.11,409.10,0.809,4.011,26.263,26.007,54.36,1.30,-182.10,-212.45,-8.22,9.36,-0.01,0.86,24.41,45.92,54.92,57.92,84.45,0.010
459.560,40.05,408.28,0.903,4.017,26.263,26.022,54.29,-22.64,-206.54,-210.35,-7.86,4.98,0.11,0.98,24.49,45.95,54.95,57.89,84.41,0.009
459.580,40.07,407.27,0.994,4.013,26.262,26.102,54.43,-52.39,-223.51,-211.92,-5.54,4.97,0.25,1.05,24.57,45.98,54.98,57.85,84.45,0.006
459.600,40.12,406.84,1.072,4.014,26.262,26.162,54.36,-61.46,-237.62,-217.63,-3.61,6.69,0.28,1.09,24.63,45.95,55.00,57.82,84.43,0.004
459.620,40.17,406.87,1.150,4.016,26.262,26.189,54.50,-48.06,-256.81,-222.07,-4.83,8.68,0.22,1.16,24.65,45.99,55.03,57.78,84.44,0.003
459.640,40.20,407.19,1.223,4.013,26.260,26.187,54.29,-28.37,-282.10,-227.60,-7.01,10.90,0.12,1.24,24.76,45.95,55.05,57.76,84.44,0.003
459.660,40.20,407.27,1.305,4.014,26.260,26.181,54.16,-16.46,-305.22,-225.22,-8.73,11.29,0.07,1.36,24.63,45.98,55.06,57.71,84.43,0.003
459.680,40.15,407.23,1.384,3.997,26.262,26.152,54.29,-19.89,-319.92,-216.80,-7.82,9.29,0.09,1.48,24.61,46.01,55.09,57.66,84.45,0.004
459.700,40.11,407.07,1.464,4.014,26.258,26.137,54.36,-18.87,-331.03,-211.24,-6.27,10.45,0.09,1.57,24.65,46.02,55.13,57.62,84.41,0.005
459.720,40.12,406.80,1.548,4.014,26.258,26.157,54.36,-29.23,-353.67,-213.84,-6.02,11.59,0.14,1.65,24.68,46.05,55.17,57.60,84.45,0.004
459.740,40.17,406.56,1.638,4.013,26.258,26.201,54.23,-42.81,-374.62,-220.20,-5.42,11.38,0.19,1.70,24.72,46.03,55.17,57.60,84.42,0.002
459.760,40.18,406.76,1.713,4.013,26.258,26.200,54.29,-41.72,-388.16,-224.67,-5.04,11.32,0.19,1.73,24.70,46.08,55.19,57.55,84.45,0.002
459.780,40.18,406.95,1.793,4.016,26.256,26.186,54.36,-25.96,-403.09,-230.72,-4.93,12.63,0.11,1.75,24.78,46.08,55.20,57.53,84.43,0.003
459.800,40.16,406.99,1.872,4.017,26.259,26.164,54.43,-23.49,-419.85,-229.40,-5.41,10.21,0.10,1.83,24.66,46.09,55.20,57.52,84.43,0.004
459.820,40.12,406.99,1.951,4.021,26.254,26.139,54.29,-24.97,-437.28,-219.29,-6.58,8.09,0.11,1.99,24.86,46.12,55.24,57.44,84.45,0.004
459.840,40.08,406.87,2.018,4.011,26.261,26.121,54.36,-18.92,-454.06,-214.12,-7.27,9.40,0.09,2.12,24.61,46.09,55.24,57.40,84.42,0.005
459.860,40.12,406.72,2.097,4.013,26.262,26.154,54.16,-33.58,-468.61,-213.43,-6.14,10.46,0.16,2.20,24.66,46.15,55.27,57.39,84.45,0.004
459.880,40.23,406.76,2.178,4.014,26.258,26.220,54.23,-53.00,-480.71,-217.66,-3.99,11.47,0.24,2.21,24.61,46.15,55.27,57.33,84.42,0.001
459.900,40.30,407.42,2.262,4.017,26.261,26.221,54.43,-37.88,-486.90,-219.21,-2.47,15.19,0.17,2.22,24.61,46.15,55.31,57.33,84.45,0.002
459.920,40.31,408.24,2.353,4.016,26.254,26.176,54.23,-14.52,-502.37,-226.56,-3.23,17.27,0.06,2.22,24.35,46.18,55.30,57.29,84.43,0.003
459.940,40.29,408.63,2.447,4.008,26.261,26.134,54.36,-3.60,-523.68,-228.17,-6.10,14.80,0.02,2.30,24.55,46.20,55.31,57.26,84.44,0.005
459.960,40.21,408.56,2.531,4.014,26.258,26.086,54.29,-12.38,-534.78,-219.64,-6.73,9.34,0.06,2.43,24.53,46.22,55.31,57.20,84.43,0.007
459.980,40.20,408.16,2.612,4.018,26.257,26.106,54.36,-26.64,-537.49,-210.47,-4.79,8.63,0.13,2.55,24.55,46.24,55.35,57.14,84.42,0.006
460.000,40.29,408.05,2.689,4.014,26.260,26.166,54.43,-40.92,-550.72,-207.14,-4.27,9.13,0.20,2.66,24.27,46.27,55.39,57.11,84.45,0.004
460.020,40.37,408.48,2.774,4.014,26.258,26.191,54.43,-50.79,-570.57,-210.45,-4.76,7.31,0.24,2.71,24.59,46.24,55.36,57.10,84.41,0.003
460.040,40.40,409.10,2.843,4.017,26.257,26.168,54.36,-41.53,-580.06,-214.77,-5.03,8.81,0.19,2.70,24.57,46.28,55.41,57.07,84.46,0.003
460.060,40.38,409.45,2.929,4.008,26.263,26.131,54.36,-18.34,-575.69,-215.64,-4.16,12.09,0.09,2.67,24.86,46.31,55.42,57.05,84.42,0.005
