ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
343.860,40.22,408.32,-5.259,-4.803,25.129,26.025,83.15,-51.51,2654.12,-1171.65,27.32,-6.02,0.04,-2.27,33.74,48.08,53.98,58.53,80.46,-0.034
343.880,40.21,408.44,-5.115,-4.789,25.127,26.018,83.15,-52.28,2627.96,-1145.85,11.01,-3.12,0.05,-2.29,33.76,48.27,54.04,58.59,80.49,-0.034
343.900,40.20,408.75,-4.950,-4.778,25.126,25.995,83.22,-40.29,2583.12,-1128.76,0.69,-11.70,0.04,-2.29,33.80,48.33,54.15,58.63,80.46,-0.033
343.920,40.17,409.06,-4.792,-4.769,25.129,25.960,83.08,-33.52,2575.76,-1149.60,8.90,-31.10,0.03,-2.24,33.84,48.46,54.21,58.66,80.49,-0.032
343.940,40.15,409.18,-4.632,-4.741,25.129,25.947,83.22,-36.84,2608.33,-1190.14,27.96,-45.56,0.03,-2.19,33.78,48.53,54.24,58.72,80.47,-0.032
343.960,40.16,409.06,-4.477,-4.733,25.129,25.966,83.15,-54.00,2594.90,-1218.29,35.39,-53.48,0.04,-2.13,33.82,48.62,54.27,58.75,80.48,-0.032
343.980,40.18,408.75,-4.311,-4.719,25.141,26.004,83.15,-75.42,2573.12,-1219.75,35.69,-50.20,0.06,-2.11,33.82,48.74,54.29,58.76,80.49,-0.033
344.000,40.18,408.59,-4.148,-4.705,25.148,26.025,83.15,-60.51,2595.64,-1205.55,38.40,-34.67,0.05,-2.15,33.84,48.87,54.31,58.81,80.46,-0.034
344.020,40.18,408.75,-3.975,-4.692,25.159,26.021,83.28,-53.63,2575.04,-1190.46,33.17,-27.97,0.05,-2.16,33.86,49.00,54.32,58.81,80.49,-0.033
344.040,40.18,408.87,-3.807,-4.686,25.164,26.016,83.08,-59.80,2460.15,-1182.96,21.85,-35.34,0.05,-2.08,33.90,49.06,54.29,58.84,80.46,-0.033
344.060,40.19,409.22,-3.639,-4.655,25.168,26.007,83.22,-62.25,2339.54,-1190.13,15.68,-50.63,0.05,-1.97,33.92,49.18,54.27,58.84,80.49,-0.032
344.080,40.22,409.34,-3.464,-4.652,25.179,26.020,83.22,-66.59,2292.53,-1196.78,19.07,-61.69,0.06,-1.92,33.72,49.22,54.20,58.82,80.46,-0.032
344.100,40.23,409.42,-3.291,-4.627,25.184,26.025,83.22,-53.55,2280.30,-1208.14,29.04,-58.58,0.04,-1.89,33.98,49.32,54.15,58.84,80.48,-0.032
344.120,40.27,409.38,-3.117,-4.613,25.195,26.059,83.22,-64.08,2221.19,-1227.17,38.54,-54.57,0.05,-1.81,33.94,49.37,54.07,58.81,80.48,-0.033
344.140,40.32,409.38,-2.945,-4.588,25.204,26.097,83.15,-86.84,2134.69,-1237.54,37.87,-50.04,0.07,-1.72,33.96,49.45,53.98,58.81,80.46,-0.034
344.160,40.35,409.42,-2.776,-4.571,25.216,26.116,83.08,-84.21,2065.67,-1237.38,33.85,-43.95,0.07,-1.67,33.94,49.57,53.91,58.78,80.49,-0.034
344.180,40.35,409.73,-2.601,-4.541,25.228,26.103,83.22,-90.89,1968.23,-1206.43,19.44,-47.38,0.08,-1.63,33.98,49.64,53.86,58.73,80.45,-0.034
344.200,40.35,410.12,-2.431,-4.515,25.235,26.082,83.22,-83.39,1862.53,-1206.20,24.93,-56.67,0.07,-1.54,34.02,49.70,53.75,58.72,80.49,-0.032
344.220,40.35,410.47,-2.268,-4.502,25.248,26.059,83.15,-68.86,1774.30,-1217.20,36.80,-65.49,0.06,-1.46,34.06,49.69,53.64,58.66,80.46,-0.031
344.240,40.35,410.47,-2.101,-4.477,25.265,26.062,83.08,-79.15,1658.47,-1240.24,41.92,-72.43,0.06,-1.34,33.98,49.70,53.52,58.57,80.49,-0.031
344.260,40.32,410.39,-1.943,-4.460,25.279,26.052,83.22,-83.74,1538.02,-1252.58,43.23,-67.20,0.07,-1.23,34.00,49.73,53.44,58.49,80.47,-0.030
344.280,40.32,410.24,-1.775,-4.444,25.296,26.067,83.15,-87.72,1463.35,-1259.94,54.99,-54.79,0.07,-1.16,33.98,49.75,53.33,58.39,80.48,-0.030
344.300,40.32,410.20,-1.607,-4.416,25.310,26.066,83.08,-87.43,1377.55,-1252.05,51.56,-42.30,0.07,-1.10,34.00,49.83,53.23,58.29,80.49,-0.029
344.320,40.31,410.43,-1.439,-4.382,25.323,26.047,83.28,-62.13,1255.75,-1229.86,39.35,-32.81,0.05,-1.02,33.98,49.79,53.12,58.15,80.46,-0.028
344.340,40.30,410.71,-1.280,-4.356,25.336,26.025,83.15,-58.08,1099.84,-1213.07,33.27,-40.11,0.05,-0.91,33.98,49.81,53.00,58.02,80.49,-0.027
344.360,40.29,410.82,-1.113,-4.330,25.350,26.016,83.15,-65.76,948.00,-1209.00,35.07,-53.36,0.05,-0.78,34.00,49.79,52.86,57.86,80.46,-0.026
344.380,40.28,410.71,-0.942,-4.300,25.362,26.016,83.22,-67.95,829.37,-1217.50,46.75,-55.78,0.06,-0.68,34.00,49.70,52.73,57.73,80.50,-0.025
344.400,40.23,410.47,-0.766,-4.263,25.372,25.999,83.08,-72.11,728.80,-1214.93,56.50,-52.66,0.06,-0.60,33.96,49.66,52.65,57.56,80.46,-0.024
344.420,40.19,410.12,-0.604,-4.220,25.382,25.998,83.22,-93.94,615.94,-1229.43,70.24,-47.57,0.08,-0.50,33.96,49.63,52.53,57.43,80.49,-0.024
344.440,40.18,409.88,-0.451,-4.207,25.393,26.011,83.22,-88.01,469.80,-1233.90,66.51,-30.42,0.07,-0.38,33.92,49.57,52.42,57.29,80.48,-0.024
344.460,40.19,409.85,-0.280,-4.172,25.404,26.020,83.15,-83.35,314.69,-1233.08,59.97,-22.74,0.07,-0.26,33.90,49.53,52.34,57.11,80.47,-0.024
344.480,40.18,409.92,-0.120,-4.141,25.411,26.003,83.01,-84.57,184.31,-1211.41,62.84,-22.72,0.07,-0.15,33.88,49.48,52.23,56.98,80.49,-0.023
344.500,40.16,410.00,0.048,-4.114,25.422,25.986,83.08,-45.55,56.67,-1202.22,76.23,-17.58,0.04,-0.05,33.92,49.43,52.08,56.81,80.46,-0.022
344.520,40.15,410.00,0.207,-4.077,25.428,25.980,82.95,-38.42,-98.39,-1194.43,79.96,-18.78,0.03,0.08,33.84,49.32,51.94,56.65,80.49,-0.021
344.540,40.13,409.81,0.372,-4.038,25.430,25.983,82.81,-71.18,-263.20,-1208.26,86.95,-25.11,0.06,0.22,34.00,49.29,51.85,56.50,80.46,-0.021
344.560,40.13,409.57,0.537,-4.006,25.440,25.994,82.88,-89.21,-422.06,-1218.96,96.52,-23.25,0.07,0.35,33.98,49.21,51.72,56.34,80.49,-0.021
344.580,40.13,409.42,0.703,-3.963,25.439,26.003,82.95,-97.96,-571.89,-1226.51,101.94,-8.48,0.08,0.47,33.70,49.13,51.64,56.20,80.47,-0.022
344.600,40.15,409.30,0.880,-3.924,25.447,26.021,82.88,-101.20,-719.43,-1217.26,94.27,4.48,0.08,0.59,33.96,49.13,51.55,56.05,80.48,-0.022
344.620,40.18,409.38,1.039,-3.892,25.455,26.039,82.95,-86.29,-878.25,-1200.09,83.86,7.90,0.07,0.73,33.98,49.16,51.50,55.92,80.49,-0.022
344.640,40.23,409.65,1.203,-3.850,25.450,26.048,82.88,-89.46,-1046.74,-1204.79,84.11,2.08,0.07,0.87,33.96,49.13,51.39,55.78,80.47,-0.023
344.660,40.23,409.92,1.375,-3.809,25.456,26.029,82.88,-80.04,-1185.66,-1214.14,87.68,0.78,0.07,0.98,33.98,49.12,51.31,55.71,80.49,-0.022
344.680,40.18,410.00,1.539,-3.768,25.456,25.995,82.81,-80.97,-1284.05,-1209.81,93.60,-2.33,0.07,1.06,34.06,49.09,51.27,55.60,80.46,-0.021
344.700,40.18,409.96,1.711,-3.730,25.456,25.992,82.61,-83.65,-1395.36,-1213.67,101.28,5.14,0.07,1.15,34.06,49.06,51.19,55.53,80.49,-0.021
344.720,40.18,410.04,1.872,-3.685,25.463,25.982,82.61,-81.05,-1536.43,-1223.39,100.13,20.32,0.07,1.26,34.08,49.07,51.16,55.44,80.46,-0.020
344.740,40.20,409.96,2.042,-3.642,25.466,25.999,82.68,-93.74,-1689.67,-1224.08,83.85,29.26,0.08,1.38,34.04,49.07,51.09,55.36,80.49,-0.021
344.760,40.22,410.20,2.198,-3.594,25.468,25.997,82.54,-107.51,-1812.17,-1223.25,76.87,27.88,0.09,1.48,34.00,49.06,51.06,55.27,80.47,-0.020
344.780,40.22,410.67,2.378,-3.558,25.467,25.964,82.61,-98.93,-1889.88,-1208.11,76.45,26.85,0.08,1.56,34.00,49.09,51.05,55.20,80.47,-0.019
344.800,40.22,411.02,2.546,-3.508,25.467,25.938,82.41,-85.27,-1929.68,-1204.75,78.52,23.35,0.07,1.60,34.00,49.09,51.00,55.11,80.49,-0.018
344.820,40.23,411.29,2.711,-3.466,25.468,25.920,82.47,-58.85,-1994.94,-1197.77,75.60,26.39,0.05,1.67,34.22,49.07,50.95,55.00,80.46,-0.017
344.840,40.24,411.64,2.878,-3.415,25.468,25.904,82.41,-55.98,-2100.97,-1215.68,83.57,30.10,0.05,1.73,34.06,49.05,50.92,54.89,80.50,-0.017
344.860,40.24,411.64,3.050,-3.361,25.469,25.900,82.34,-72.25,-2199.75,-1229.84,92.45,36.76,0.06,1.79,34.00,49.07,50.87,54.76,80.46,-0.017
344.880,40.24,411.72,3.221,-3.320,25.472,25.890,82.34,-65.69,-2273.78,-1220.10,87.28,51.83,0.05,1.86,33.98,49.03,50.84,54.62,80.50,-0.016
344.900,40.24,411.88,3.392,-3.267,25.469,25.876,82.27,-53.18,-2342.30,-1204.95,75.57,54.96,0.04,1.94,34.08,49.06,50.81,54.47,80.47,-0.016
344.920,40.25,412.07,3.562,-3.213,25.466,25.868,82.20,-67.77,-2394.31,-1195.18,71.96,43.93,0.06,2.00,33.90,49.06,50.81,54.33,80.48,-0.016
344.940,40.28,412.31,3.727,-3.168,25.465,25.864,82.27,-66.84,-2409.47,-1198.36,75.10,34.46,0.06,2.01,33.90,49.02,50.78,54.15,80.48,-0.015
344.960,40.27,412.39,3.900,-3.112,25.466,25.851,82.20,-55.11,-2418.33,-1197.39,77.16,26.90,0.05,2.02,33.94,49.02,50.75,54.02,80.47,-0.015
344.980,40.26,412.39,4.071,-3.058,25.465,25.839,82.20,-74.62,-2452.75,-1202.72,90.89,16.83,0.06,2.04,33.96,49.00,50.70,53.86,80.49,-0.015
345.000,40.25,412.19,4.236,-3.010,25.463,25.837,82.14,-73.51,-2503.96,-1212.97,106.31,23.33,0.06,2.06,33.94,49.02,50.70,53.68,80.46,-0.015
345.020,40.25,412.03,4.402,-2.952,25.463,25.841,82.07,-48.50,-2584.79,-1206.61,96.66,44.03,0.04,2.14,33.96,49.03,50.67,53.53,80.49,-0.015
345.040,40.24,411.76,4.569,-2.899,25.460,25.847,82.07,-34.52,-2672.54,-1196.74,77.37,54.80,0.03,2.23,33.88,49.05,50.68,53.39,80.47,-0.015
345.060,40.22,411.60,4.749,-2.844,25.457,25.838,82.20,-48.41,-2695.54,-1187.34,74.44,46.09,0.04,2.27,33.96,49.05,50.65,53.26,80.49,-0.015
345.080,40.24,411.45,4.916,-2.787,25.453,25.850,82.07,-48.62,-2620.91,-1179.85,81.50,36.46,0.04,2.22,34.00,49.07,50.65,53.05,80.48,-0.015
345.100,40.26,411.29,5.084,-2.734,25.450,25.868,82.14,-21.96,-2572.16,-1173.71,81.05,36.14,0.02,2.19,34.04,49.09,50.64,52.91,80.48,-0.016
345.120,40.28,411.10,5.253,-2.676,25.444,25.889,82.07,-38.83,-2629.93,-1165.51,77.47,27.58,0.03,2.26,34.06,49.18,50.65,52.79,80.49,-0.017
345.140,40.30,410.74,5.424,-2.613,25.437,25.916,82.07,-72.53,-2705.86,-1183.47,89.76,20.49,0.06,2.29,33.68,49.16,50.64,52.66,80.46,-0.018
345.160,40.27,410.43,5.601,-2.555,25.431,25.910,82.07,-57.24,-2777.28,-1187.81,90.58,36.97,0.05,2.34,33.70,49.18,50.65,52.52,80.49,-0.018
345.180,40.23,410.24,5.765,-2.492,25.424,25.885,82.14,-45.96,-2827.13,-1180.13,76.51,43.12,0.04,2.40,33.88,49.31,50.64,52.34,80.46,-0.018
345.200,40.21,410.20,5.932,-2.431,25.416,25.870,82.07,-69.89,-2820.11,-1176.49,73.37,28.73,0.06,2.40,33.96,49.37,50.67,52.24,80.49,-0.018
345.220,40.20,410.00,6.095,-2.377,25.408,25.866,82.27,-67.42,-2787.73,-1165.68,75.05,22.09,0.06,2.39,33.90,49.41,50.68,52.07,80.47,-0.018
345.240,40.20,409.88,6.263,-2.307,25.402,25.868,82.27,-49.27,-2774.32,-1168.75,71.49,20.11,0.04,2.37,33.92,49.54,50.71,51.94,80.48,-0.018
345.260,40.21,409.73,6.421,-2.238,25.392,25.873,82.47,-59.70,-2812.56,-1172.99,75.05,11.94,0.05,2.40,33.90,49.60,50.75,51.81,80.49,-0.019
345.280,40.20,409.53,6.576,-2.177,25.385,25.871,82.47,-85.62,-2858.49,-1193.68,96.40,2.66,0.07,2.39,33.74,49.70,50.76,51.71,80.46,-0.019
345.300,40.18,409.26,6.725,-2.111,25.381,25.866,82.54,-84.06,-2916.83,-1203.85,104.45,11.00,0.07,2.42,33.70,49.79,50.81,51.57,80.49,-0.019
345.320,40.17,409.14,6.858,-2.053,25.375,25.860,82.61,-83.73,-2966.73,-1199.40,91.95,16.58,0.07,2.47,33.84,49.92,50.89,51.43,80.46,-0.019
345.340,40.16,409.14,6.984,-1.993,25.375,25.850,82.74,-104.49,-2975.67,-1189.38,77.77,2.17,0.09,2.50,33.80,50.05,50.97,51.27,80.49,-0.018
345.360,40.13,408.99,7.092,-1.926,25.367,25.833,82.68,-138.69,-2948.49,-1185.09,81.48,-15.21,0.12,2.49,33.78,50.20,51.06,51.20,80.46,-0.018
345.380,40.13,408.91,7.164,-1.870,25.367,25.834,82.81,-126.66,-2892.88,-1180.51,86.46,-17.31,0.11,2.45,33.76,50.30,51.14,51.08,80.49,-0.018
345.400,40.14,408.87,7.211,-1.802,25.358,25.843,82.74,-137.68,-2906.58,-1166.33,77.64,-27.27,0.12,2.49,33.72,50.45,51.23,50.98,80.48,-0.019
345.420,40.17,408.79,7.231,-1.749,25.355,25.865,82.81,-168.49,-2972.72,-1184.77,79.54,-39.80,0.14,2.51,33.72,50.57,51.31,50.86,80.47,-0.020
345.440,40.17,408.75,7.231,-1.708,25.355,25.867,82.95,-162.96,-3022.65,-1197.81,82.17,-30.87,0.14,2.52,33.72,50.73,51.41,50.78,80.49,-0.020
345.460,40.18,408.75,7.211,-1.641,25.347,25.871,82.95,-154.19,-3002.05,-1195.09,77.11,-17.84,0.13,2.51,33.74,50.92,51.53,50.66,80.46,-0.020
345.480,40.18,408.75,7.181,-1.584,25.345,25.879,83.08,-131.53,-2970.12,-1179.37,64.08,-5.52,0.11,2.52,33.74,51.08,51.64,50.59,80.49,-0.021
345.500,40.19,408.83,7.130,-1.533,25.340,25.880,83.01,-92.44,-2928.35,-1172.75,68.14,5.99,0.08,2.50,33.88,51.30,51.75,50.52,80.46,-0.021
345.520,40.20,408.91,7.064,-1.481,25.341,25.888,83.15,-78.06,-2884.47,-1171.22,78.80,8.47,0.07,2.46,33.76,51.44,51.90,50.42,80.49,-0.021
345.540,40.21,409.14,6.993,-1.433,25.334,25.883,83.08,-84.91,-2928.88,-1175.79,73.63,6.10,0.07,2.49,33.78,51.59,52.02,50.36,80.48,-0.021
345.560,40.25,409.26,6.915,-1.382,25.332,25.907,83.01,-85.41,-2998.86,-1182.64,72.42,4.67,0.07,2.54,33.72,51.75,52.15,50.28,80.48,-0.022
345.580,40.31,409.53,6.844,-1.338,25.330,25.926,83.22,-79.60,-3007.03,-1203.50,92.61,8.02,0.07,2.50,33.78,51.92,52.27,50.24,80.49,-0.023
345.600,40.31,409.65,6.771,-1.287,25.333,25.926,83.22,-74.22,-3005.36,-1195.74,92.62,20.10,0.06,2.51,33.76,52.11,52.42,50.18,80.47,-0.023
345.620,40.32,409.85,6.683,-1.239,25.327,25.927,83.22,-63.29,-2994.23,-1173.60,70.97,25.50,0.05,2.55,33.80,52.28,52.56,50.13,80.49,-0.023
345.640,40.34,410.00,6.592,-1.189,25.330,25.934,83.28,-96.78,-2969.25,-1168.35,64.95,9.96,0.08,2.54,33.90,52.45,52.68,50.07,80.46,-0.023
345.660,40.34,410.04,6.494,-1.144,25.327,25.937,83.49,-124.86,-2935.82,-1172.16,71.65,-3.20,0.11,2.50,33.94,52.63,52.81,50.01,80.49,-0.024
345.680,40.35,410.24,6.396,-1.101,25.322,25.935,83.28,-134.84,-2934.99,-1169.74,68.40,-8.02,0.12,2.51,33.96,52.79,52.95,49.97,80.46,-0.024
345.700,40.35,410.51,6.284,-1.053,25.321,25.924,83.42,-121.66,-2947.96,-1163.37,67.98,-5.20,0.10,2.53,33.96,52.93,53.06,49.98,80.49,-0.023
345.720,40.35,410.94,6.174,-1.009,25.316,25.899,83.49,-96.07,-2950.56,-1174.74,80.47,3.03,0.08,2.51,33.90,53.06,53.14,49.91,80.47,-0.023
345.740,40.33,411.13,6.049,-0.969,25.317,25.884,83.49,-70.61,-2972.75,-1193.98,86.60,22.71,0.06,2.49,33.92,53.21,53.25,49.91,80.47,-0.022
345.760,40.32,411.25,5.929,-0.925,25.316,25.870,83.42,-47.11,-2972.13,-1184.95,72.32,40.61,0.04,2.51,33.90,53.36,53.38,49.86,80.49,-0.021
345.780,40.31,411.29,5.799,-0.887,25.319,25.871,83.69,-39.11,-2942.99,-1173.42,61.10,41.58,0.03,2.51,33.90,53.46,53.50,49.84,80.46,-0.021
345.800,40.31,411.25,5.670,-0.844,25.320,25.879,83.55,-74.36,-2892.05,-1157.34,61.13,23.47,0.06,2.50,33.82,53.58,53.61,49.85,80.50,-0.022
345.820,40.28,411.29,5.528,-0.805,25.316,25.865,83.69,-103.26,-2851.70,-1159.33,64.43,7.22,0.09,2.46,34.14,53.69,53.71,49.82,80.46,-0.021
345.840,40.25,411.33,5.389,-0.766,25.313,25.844,83.76,-107.58,-2860.64,-1163.19,62.31,0.10,0.09,2.46,33.92,53.80,53.79,49.82,80.50,-0.021
345.860,40.23,411.41,5.253,-0.722,25.312,25.833,83.69,-98.36,-2874.41,-1183.19,72.85,2.01,0.08,2.43,33.86,53.84,53.82,49.84,80.47,-0.020
345.880,40.24,411.41,5.107,-0.681,25.317,25.848,83.76,-80.97,-2876.26,-1201.23,85.42,18.15,0.07,2.39,33.82,53.96,53.88,49.86,80.49,-0.021
345.900,40.24,411.41,4.945,-0.649,25.316,25.855,83.82,-64.77,-2855.97,-1181.61,73.29,36.03,0.05,2.42,33.78,54.03,53.94,49.89,80.49,-0.021
345.920,40.23,411.33,4.796,-0.615,25.319,25.856,83.82,-53.52,-2811.77,-1174.53,59.02,41.07,0.05,2.39,33.80,54.07,53.99,49.92,80.47,-0.021
345.940,40.21,411.17,4.633,-0.570,25.319,25.863,83.89,-61.49,-2769.45,-1166.82,57.18,36.67,0.05,2.37,33.80,54.15,54.05,49.95,80.50,-0.021
345.960,40.21,411.13,4.471,-0.535,25.317,25.871,83.89,-75.16,-2722.13,-1174.27,63.99,28.69,0.06,2.32,33.82,54.15,54.12,49.98,80.46,-0.021
345.980,40.22,411.02,4.315,-0.497,25.317,25.887,83.89,-62.27,-2700.58,-1166.21,59.26,29.87,0.05,2.32,33.59,54.19,54.15,50.04,80.50,-0.022
346.000,40.22,411.02,4.155,-0.461,25.315,25.896,83.76,-63.20,-2698.29,-1168.65,60.69,28.73,0.05,2.31,33.86,54.23,54.15,50.05,80.47,-0.022
346.020,40.23,410.98,3.999,-0.426,25.321,25.906,83.89,-96.28,-2686.80,-1195.14,75.99,24.50,0.08,2.25,33.82,54.22,54.18,50.14,80.50,-0.023
346.040,40.24,411.02,3.837,-0.383,25.322,25.918,83.96,-87.17,-2670.07,-1196.54,75.75,43.55,0.07,2.23,33.82,54.26,54.20,50.18,80.50,-0.023
346.060,40.25,411.02,3.676,-0.351,25.323,25.931,83.89,-45.33,-2636.99,-1188.43,61.17,62.57,0.04,2.22,33.84,54.19,54.21,50.26,80.49,-0.023
346.080,40.29,411.02,3.515,-0.318,25.326,25.960,83.89,-53.98,-2578.77,-1164.27,50.00,56.87,0.05,2.21,33.80,54.23,54.23,50.36,80.52,-0.024
346.100,40.32,410.94,3.349,-0.287,25.329,25.990,83.96,-84.23,-2503.61,-1160.94,56.28,44.31,0.07,2.16,33.82,54.20,54.21,50.40,80.49,-0.025
346.120,40.30,411.02,3.179,-0.250,25.327,25.975,83.96,-70.04,-2450.36,-1157.51,51.21,40.97,0.06,2.12,33.90,54.18,54.20,50.50,80.53,-0.025
346.140,40.27,411.10,3.018,-0.220,25.328,25.956,84.02,-62.79,-2417.00,-1159.02,49.68,38.16,0.05,2.09,33.88,54.16,54.16,50.60,80.49,-0.024
346.160,40.27,411.10,2.841,-0.186,25.333,25.960,83.82,-76.38,-2368.78,-1185.02,65.74,37.85,0.06,2.00,33.88,54.09,54.09,50.71,80.54,-0.024
346.180,40.27,411.06,2.680,-0.156,25.332,25.966,83.89,-71.09,-2326.27,-1191.06,68.92,54.03,0.06,1.95,33.90,54.03,54.04,50.86,80.52,-0.024
346.200,40.29,411.06,2.521,-0.118,25.335,25.978,83.96,-63.78,-2286.36,-1179.88,52.32,67.16,0.05,1.94,33.88,53.97,53.98,51.00,80.53,-0.025
346.220,40.30,411.06,2.354,-0.088,25.339,25.990,83.96,-57.63,-2214.46,-1163.80,39.86,64.67,0.05,1.90,34.04,53.90,53.96,51.10,80.54,-0.025
346.240,40.28,411.06,2.186,-0.053,25.337,25.981,83.96,-81.71,-2123.54,-1163.12,45.72,49.52,0.07,1.83,33.92,53.78,53.90,51.24,80.52,-0.025
346.260,40.27,411.17,2.017,-0.017,25.339,25.968,83.89,-78.46,-2034.96,-1167.42,44.81,42.60,0.07,1.74,33.94,53.72,53.85,51.40,80.56,-0.024
346.280,40.25,411.17,1.849,0.008,25.344,25.961,84.02,-66.79,-1945.62,-1171.90,40.88,34.29,0.06,1.66,33.90,53.63,53.75,51.56,80.52,-0.024
346.300,40.25,411.17,1.678,0.040,25.349,25.958,83.89,-101.63,-1846.90,-1200.38,53.65,20.00,0.08,1.54,33.94,53.52,53.66,51.69,80.56,-0.023
346.320,40.24,411.06,1.511,0.076,25.348,25.964,83.89,-112.18,-1754.53,-1216.67,62.34,27.28,0.09,1.44,33.82,53.40,53.61,51.88,80.52,-0.024
346.340,40.24,410.98,1.340,0.110,25.357,25.968,83.89,-78.39,-1667.44,-1215.64,54.09,50.59,0.06,1.37,33.88,53.36,53.52,52.04,80.55,-0.024
346.360,40.25,410.90,1.169,0.139,25.368,25.987,83.69,-73.00,-1564.55,-1193.47,38.80,52.73,0.06,1.31,33.96,53.21,53.46,52.24,80.54,-0.024
346.380,40.27,411.02,0.994,0.161,25.375,25.993,83.69,-88.76,-1442.37,-1185.33,44.11,42.84,0.07,1.22,33.96,53.11,53.35,52.44,80.53,-0.024
346.400,40.27,411.10,0.814,0.195,25.382,25.986,83.49,-78.50,-1316.20,-1185.13,51.92,37.20,0.07,1.11,33.94,52.98,53.25,52.57,80.55,-0.023
346.420,40.29,411.13,0.638,0.228,25.388,25.997,83.42,-60.27,-1182.67,-1182.89,51.52,31.17,0.05,1.00,33.94,52.83,53.14,52.79,80.52,-0.023
346.440,40.29,411.17,0.473,0.257,25.396,25.998,83.42,-64.02,-1039.23,-1185.12,55.06,24.46,0.05,0.88,33.98,52.71,53.01,52.94,80.56,-0.023
346.460,40.29,410.98,0.295,0.284,25.402,26.011,83.28,-72.33,-898.99,-1195.32,65.25,24.29,0.06,0.75,33.98,52.60,52.89,53.07,80.52,-0.023
346.480,40.29,410.67,0.133,0.317,25.408,26.031,83.28,-81.18,-761.10,-1202.46,67.13,37.06,0.07,0.63,34.06,52.44,52.78,53.24,80.55,-0.024
346.500,40.29,410.51,-0.027,0.345,25.414,26.041,83.22,-69.11,-605.86,-1173.89,49.15,46.21,0.06,0.52,34.00,52.32,52.64,53.37,80.52,-0.024
346.520,40.31,410.47,-0.195,0.376,25.421,26.055,83.22,-81.21,-438.76,-1142.60,38.23,31.46,0.07,0.38,34.04,52.16,52.51,53.52,80.53,-0.024
346.540,40.33,410.51,-0.359,0.405,25.422,26.068,83.22,-94.22,-278.03,-1141.70,43.69,15.50,0.08,0.24,34.02,52.00,52.40,53.65,80.52,-0.025
346.560,40.38,410.43,-0.518,0.438,25.423,26.099,83.15,-67.30,-121.58,-1153.02,47.04,11.66,0.06,0.11,34.00,51.85,52.24,53.73,80.51,-0.026
346.580,40.37,410.35,-0.676,0.465,25.427,26.097,83.01,-61.21,48.02,-1161.11,44.92,5.97,0.05,-0.04,34.02,51.76,52.12,53.81,80.53,-0.026
346.600,40.33,410.16,-0.844,0.494,25.426,26.088,83.01,-77.69,223.13,-1158.93,43.80,-2.39,0.07,-0.19,34.08,51.56,52.02,53.92,80.49,-0.025
346.620,40.30,409.85,-1.014,0.529,25.427,26.085,82.95,-94.25,400.90,-1154.19,41.80,-1.74,0.08,-0.35,34.10,51.43,51.88,54.00,80.53,-0.025
346.640,40.29,409.65,-1.179,0.561,25.424,26.090,82.95,-95.62,569.98,-1145.50,25.06,4.55,0.08,-0.50,33.94,51.22,51.75,54.07,80.49,-0.026
346.660,40.30,409.53,-1.334,0.587,25.424,26.102,82.95,-73.93,738.29,-1125.36,8.60,7.47,0.07,-0.66,34.18,51.11,51.68,54.14,80.52,-0.026
346.680,40.31,409.65,-1.509,0.621,25.420,26.099,82.88,-70.64,902.68,-1113.74,2.53,-6.33,0.06,-0.81,34.04,50.93,51.55,54.20,80.51,-0.026
346.700,40.29,409.65,-1.671,0.641,25.418,26.082,82.88,-74.76,1053.05,-1123.44,0.86,-22.51,0.07,-0.94,34.00,50.76,51.47,54.27,80.50,-0.025
346.720,40.25,409.61,-1.838,0.678,25.416,26.061,82.81,-56.71,1201.10,-1134.68,-1.09,-27.27,0.05,-1.06,34.00,50.58,51.39,54.34,80.51,-0.025
346.740,40.25,409.53,-2.012,0.704,25.408,26.057,82.68,-57.30,1344.76,-1150.66,4.08,-31.53,0.05,-1.17,33.98,50.42,51.31,54.39,80.49,-0.025
346.760,40.24,409.22,-2.173,0.732,25.406,26.071,82.54,-65.81,1468.33,-1159.17,8.92,-26.92,0.06,-1.27,33.98,50.27,51.27,54.49,80.52,-0.026
346.780,40.22,408.99,-2.334,0.761,25.401,26.068,82.54,-44.94,1590.00,-1158.87,0.04,-11.53,0.04,-1.37,33.96,50.10,51.23,54.57,80.48,-0.026
346.800,40.18,408.87,-2.505,0.799,25.401,26.048,82.54,-43.58,1710.64,-1148.88,-14.11,-12.14,0.04,-1.49,33.96,49.98,51.17,54.62,80.51,-0.025
346.820,40.16,408.83,-2.674,0.819,25.402,26.035,82.61,-68.48,1817.98,-1138.69,-17.86,-27.80,0.06,-1.60,33.94,49.82,51.12,54.72,80.48,-0.024
346.840,40.16,408.99,-2.839,0.846,25.398,26.018,82.54,-61.49,1903.44,-1151.65,-17.52,-39.35,0.05,-1.65,33.86,49.64,51.08,54.76,80.50,-0.024
346.860,40.15,409.06,-3.012,0.879,25.397,26.003,82.54,-47.71,1989.56,-1173.85,-18.60,-49.07,0.04,-1.69,33.86,49.47,51.06,54.85,80.49,-0.023
346.880,40.16,408.95,-3.183,0.903,25.398,26.016,82.47,-42.23,2091.84,-1186.68,-12.56,-52.73,0.04,-1.76,33.90,49.32,51.01,54.89,80.48,-0.024
